CAS,name,Purity,Density g/ml,V/ul,loading solvent,Volume of loading solvent/ul,PE/EA,Flow mL/min,Ending time,column_specs,t1,t2,smiles,verified t1,verified t2,source_row_1based,sample_id,decision,decision_reason,quality_flags,label_source,V1_ml,V2_ml,canonical_smiles
13211-01-3,4-Phenylbutyrophenone,0.99,1.022,100,DCM,400,1/1,15,2023-11-14_20-38-36.xlsx,Silica-CS 25g,1233.0,2694.0,CCCC(=O)C1=CC=C(C=C1)C2=CC=CC=C2,1233.0,2694.0,553,0b789e740d34d12a01cf,keep,,,verified_t1_t2,15.4125,33.675,CCCC(=O)c1ccc(-c2ccccc2)cc1
13211-01-3,4-Phenylbutyrophenone,0.99,1.022,100,DCM,400,2/1,15,2023-11-14_20-47-01.xlsx,Silica-CS 25g,1473.0,3862.0,CCCC(=O)C1=CC=C(C=C1)C2=CC=CC=C2,1473.0,3862.0,554,7b8a03e07e1678ca0d67,keep,,,verified_t1_t2,18.4125,48.275,CCCC(=O)c1ccc(-c2ccccc2)cc1
13211-01-3,4-Phenylbutyrophenone,0.99,1.022,100,DCM,400,5/1,15,2023-11-14_21-31-52.xlsx,Silica-CS 25g,1598.0,4001.0,CCCC(=O)C1=CC=C(C=C1)C2=CC=CC=C2,1598.0,4001.0,555,ba4c8f9aa4163924e0f5,keep,,,verified_t1_t2,19.975,50.0125,CCCC(=O)c1ccc(-c2ccccc2)cc1
13211-01-3,4-Phenylbutyrophenone,0.99,1.022,100,DCM,400,10/1,15,2023-11-14_21-41-11.xlsx,Silica-CS 25g,1626.0,4426.0,CCCC(=O)C1=CC=C(C=C1)C2=CC=CC=C2,1626.0,4426.0,556,278a7a3266b04259e8be,keep,,,verified_t1_t2,20.325,55.325,CCCC(=O)c1ccc(-c2ccccc2)cc1
13211-01-3,4-Phenylbutyrophenone,0.99,1.022,100,DCM,400,20/1,15,2023-11-14_21-53-15.xlsx,Silica-CS 25g,2936.0,6085.0,CCCC(=O)C1=CC=C(C=C1)C2=CC=CC=C2,2936.0,6085.0,557,061884a87f85c1fc4c8e,keep,,,verified_t1_t2,36.7,76.0625,CCCC(=O)c1ccc(-c2ccccc2)cc1
3770-82-9,"1,3-DIBENZOYLBENZENE",0.97,1.165,100,DCM,300,0/1,15,2023-11-15_09-29-05.xlsx,Silica-CS 25g,1182.0,2432.0,C1=CC=C(C=C1)C(=O)C2=CC(=CC=C2)C(=O)C3=CC=CC=C3,1182.0,2432.0,558,584addcc1d3444ec6f12,keep,,,verified_t1_t2,14.775,30.4,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1
3770-82-9,"1,3-DIBENZOYLBENZENE",0.97,1.165,100,DCM,300,1/1,15,2023-11-15_09-36-52.xlsx,Silica-CS 25g,1568.0,3525.0,C1=CC=C(C=C1)C(=O)C2=CC(=CC=C2)C(=O)C3=CC=CC=C3,1568.0,3525.0,559,5731d186953d31c6223e,keep,,,verified_t1_t2,19.6,44.0625,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1
3770-82-9,"1,3-DIBENZOYLBENZENE",0.97,1.165,100,DCM,300,2/1,15,2023-11-15_09-45-20.xlsx,Silica-CS 25g,1988.0,3938.0,C1=CC=C(C=C1)C(=O)C2=CC(=CC=C2)C(=O)C3=CC=CC=C3,1988.0,3938.0,560,734ce34ed1d368754112,keep,,,verified_t1_t2,24.85,49.225,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1
3770-82-9,"1,3-DIBENZOYLBENZENE",0.97,1.165,100,DCM,300,5/1,15,2023-11-15_09-58-50.xlsx,Silica-CS 25g,3651.0,6932.0,C1=CC=C(C=C1)C(=O)C2=CC(=CC=C2)C(=O)C3=CC=CC=C3,3651.0,6932.0,561,5e45049689497ae544df,keep,,,verified_t1_t2,45.6375,86.65,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1
3770-82-9,"1,3-DIBENZOYLBENZENE",0.97,1.165,100,DCM,300,10/1,15,2023-11-15_10-22-02.xlsx,Silica-CS 25g,6823.0,12713.0,C1=CC=C(C=C1)C(=O)C2=CC(=CC=C2)C(=O)C3=CC=CC=C3,6823.0,12713.0,562,dab1a00029877d5401d4,keep,,,verified_t1_t2,85.2875,158.9125,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1
3770-82-9,"1,3-DIBENZOYLBENZENE",0.97,1.165,100,DCM,300,20/1,15,2023-11-15_11-05-45.xlsx,Silica-CS 25g,13749.0,24758.0,C1=CC=C(C=C1)C(=O)C2=CC(=CC=C2)C(=O)C3=CC=CC=C3,13749.0,24758.0,563,b822a2f2e1a7e05127c5,keep,,,verified_t1_t2,171.8625,309.475,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1
3874-54-2,4-Chloro-4'-fluorobutyrophenone,0.97,1.22,100,DCM,300,0/1,15,2023-11-15_15-44-24.xlsx,Silica-CS 25g,1350.0,2279.0,C1=CC(=CC=C1C(=O)CCCCl)F,1350.0,2279.0,564,44f0c32cbb6848029ec5,keep,,,verified_t1_t2,16.875,28.4875,O=C(CCCCl)c1ccc(F)cc1
3874-54-2,4-Chloro-4'-fluorobutyrophenone,0.97,1.22,100,DCM,300,1/1,15,2023-11-15_15-51-06.xlsx,Silica-CS 25g,1603.0,2881.0,C1=CC(=CC=C1C(=O)CCCCl)F,1603.0,2881.0,565,020d0072b0c4be89b2ac,keep,,,verified_t1_t2,20.0375,36.0125,O=C(CCCCl)c1ccc(F)cc1
3874-54-2,4-Chloro-4'-fluorobutyrophenone,0.97,1.22,100,DCM,300,2/1,15,2023-11-15_15-57-59.xlsx,Silica-CS 25g,1583.0,2993.0,C1=CC(=CC=C1C(=O)CCCCl)F,1583.0,2993.0,566,330a1a2553a2cc8cdde3,keep,,,verified_t1_t2,19.7875,37.4125,O=C(CCCCl)c1ccc(F)cc1
3874-54-2,4-Chloro-4'-fluorobutyrophenone,0.97,1.22,100,DCM,300,5/1,15,2023-11-15_16-06-57.xlsx,Silica-CS 25g,2300.0,4228.0,C1=CC(=CC=C1C(=O)CCCCl)F,2300.0,4228.0,567,e5281de5c1ffb5b5d68d,keep,,,verified_t1_t2,28.75,52.85,O=C(CCCCl)c1ccc(F)cc1
3874-54-2,4-Chloro-4'-fluorobutyrophenone,0.97,1.22,100,DCM,300,10/1,15,2023-11-15_16-19-26.xlsx,Silica-CS 25g,3512.0,6340.0,C1=CC(=CC=C1C(=O)CCCCl)F,3512.0,6340.0,568,f52471d64a6a90a238cf,keep,,,verified_t1_t2,43.9,79.25,O=C(CCCCl)c1ccc(F)cc1
3874-54-2,4-Chloro-4'-fluorobutyrophenone,0.97,1.22,100,DCM,300,20/1,15,2023-11-15_16-37-57.xlsx,Silica-CS 25g,5432.0,9921.0,C1=CC(=CC=C1C(=O)CCCCl)F,5432.0,9921.0,569,a71967b2ade7f7dec9f5,keep,,,verified_t1_t2,67.9,124.0125,O=C(CCCCl)c1ccc(F)cc1
3874-54-2,4-Chloro-4'-fluorobutyrophenone,0.97,1.22,100,DCM,300,50/1,15,2023-11-15_17-11-37.xlsx,Silica-CS 25g,10353.0,18851.0,C1=CC(=CC=C1C(=O)CCCCl)F,10353.0,18851.0,570,542c276f2e4a1d1d20b7,keep,,,verified_t1_t2,129.4125,235.6375,O=C(CCCCl)c1ccc(F)cc1
