column,protocol,seed,budget,actual_budget,method,target,dimension,level,q33,q67,q90,n,rmse,mae,median_absolute_error,compounds,eligible
40g,compound,1362771960,50,49,standard_shallow_finetune,V1,source_q50,high,4.847566533,5.467257721,6.945864799999999,51,52.52756890903544,29.80353182352941,12.169809999999998,,
40g,compound,1362771960,50,49,standard_shallow_finetune,V1,source_q50,top10,4.847566533,5.467257721,6.945864799999999,32,64.514170979357,39.40164018750001,22.006885000000004,,
40g,compound,1362771960,50,49,standard_shallow_finetune,V1,target_magnitude,low,35.724999999999994,73.10300000000001,159.63500000000002,36,17.056840970983274,10.886394416666668,5.959793500000002,,
40g,compound,1362771960,50,49,standard_shallow_finetune,V1,target_magnitude,mid,35.724999999999994,73.10300000000001,159.63500000000002,37,13.065644387908762,10.513934486486487,10.147165000000001,,
40g,compound,1362771960,50,49,standard_shallow_finetune,V1,target_magnitude,high,35.724999999999994,73.10300000000001,159.63500000000002,36,62.89114393397327,40.998793166666665,25.363360000000014,,
40g,compound,1362771960,50,49,standard_shallow_finetune,V1,target_magnitude,top10,35.724999999999994,73.10300000000001,159.63500000000002,11,104.81820298435079,80.00903863636364,53.764099999999985,,
40g,compound,1362771960,50,49,standard_shallow_finetune,V1,EA,low,,,,41,59.74860053758038,37.6417937804878,23.463480000000004,,
40g,compound,1362771960,50,49,standard_shallow_finetune,V1,EA,mid,,,,51,15.197341355971664,11.99244956862745,10.201984000000003,,
40g,compound,1362771960,50,49,standard_shallow_finetune,V1,EA,high,,,,17,7.806596609021561,5.997285647058823,4.683178999999999,,
40g,compound,1362771960,50,49,standard_shallow_finetune,V2,source_q50,low,11.17380355,14.868423905000004,22.466802400000002,38,23.249740477724565,15.219932763157894,10.793998000000002,,
40g,compound,1362771960,50,49,standard_shallow_finetune,V2,source_q50,mid,11.17380355,14.868423905000004,22.466802400000002,26,30.104340578807328,20.710343769230768,14.759677499999999,,
40g,compound,1362771960,50,49,standard_shallow_finetune,V2,source_q50,high,11.17380355,14.868423905000004,22.466802400000002,45,67.46178084454506,41.01448873333333,21.386769999999984,,
40g,compound,1362771960,50,49,standard_shallow_finetune,V2,source_q50,top10,11.17380355,14.868423905000004,22.466802400000002,15,57.38183968875048,45.853742,42.27426,,
40g,compound,1362771960,50,49,standard_shallow_finetune,V2,target_magnitude,low,56.306,100.01599999999999,204.585,36,23.82649133391741,14.979524166666668,6.5442195000000005,,
40g,compound,1362771960,50,49,standard_shallow_finetune,V2,target_magnitude,mid,56.306,100.01599999999999,204.585,37,20.11670795543807,16.73936718918919,14.061899999999994,,
40g,compound,1362771960,50,49,standard_shallow_finetune,V2,target_magnitude,high,56.306,100.01599999999999,204.585,36,77.00876800671564,50.107192222222224,28.243470000000002,,
40g,compound,1362771960,50,49,standard_shallow_finetune,V2,target_magnitude,top10,56.306,100.01599999999999,204.585,11,122.95530974130862,93.77776909090909,80.21527999999995,,
40g,compound,1362771960,50,49,standard_shallow_finetune,V2,EA,low,,,,41,74.172700049919,48.731895073170726,32.22727,,
40g,compound,1362771960,50,49,standard_shallow_finetune,V2,EA,mid,,,,51,19.78387003012148,15.431953705882352,12.699829999999999,,
40g,compound,1362771960,50,49,standard_shallow_finetune,V2,EA,high,,,,17,14.09309641273542,10.437708176470588,7.425623000000002,,
40g,compound,1362771960,50,49,standard_shallow_finetune,V1,flow_ml_min,30,,,,109,38.21482666218011,20.70534246788991,10.828738000000001,16.0,True
40g,compound,1362771960,50,49,standard_shallow_finetune,V2,flow_ml_min,30,,,,109,47.78613529228295,27.178700697247706,14.061899999999994,16.0,True
40g,compound,1362771960,50,49,packing_mass_physical_scale,V1,source_q50,low,4.847566533,5.467257721,6.945864799999999,35,13.609428183190786,11.009820695604597,10.133625030517578,,
40g,compound,1362771960,50,49,packing_mass_physical_scale,V1,source_q50,mid,4.847566533,5.467257721,6.945864799999999,23,21.117991304911275,17.025358166901963,14.224047851562503,,
40g,compound,1362771960,50,49,packing_mass_physical_scale,V1,source_q50,high,4.847566533,5.467257721,6.945864799999999,51,50.590433538687215,32.29342790117451,19.423836135864263,,
40g,compound,1362771960,50,49,packing_mass_physical_scale,V1,source_q50,top10,4.847566533,5.467257721,6.945864799999999,32,60.90440033999196,40.03298686742782,20.751028823852536,,
40g,compound,1362771960,50,49,packing_mass_physical_scale,V1,target_magnitude,low,35.724999999999994,73.10300000000001,159.63500000000002,36,19.751396714230868,15.997367125087315,15.067886447906496,,
40g,compound,1362771960,50,49,packing_mass_physical_scale,V1,target_magnitude,mid,35.724999999999994,73.10300000000001,159.63500000000002,37,13.100478952270153,10.865257768373231,10.229731369018552,,
40g,compound,1362771960,50,49,packing_mass_physical_scale,V1,target_magnitude,high,35.724999999999994,73.10300000000001,159.63500000000002,36,59.36576788845292,40.165889755884805,21.53203611373901,,
40g,compound,1362771960,50,49,packing_mass_physical_scale,V1,target_magnitude,top10,35.724999999999994,73.10300000000001,159.63500000000002,11,94.36621759799834,70.24725268970836,37.6164726257324,,
40g,compound,1362771960,50,49,packing_mass_physical_scale,V1,EA,low,,,,41,55.65234799448146,35.851284515566945,19.962757873535168,,
40g,compound,1362771960,50,49,packing_mass_physical_scale,V1,EA,mid,,,,51,14.726851417293675,11.811117581760184,10.133625030517578,,
40g,compound,1362771960,50,49,packing_mass_physical_scale,V1,EA,high,,,,17,23.29282100826864,20.68365431392894,18.45511074066162,,
40g,compound,1362771960,50,49,packing_mass_physical_scale,V2,source_q50,low,11.17380355,14.868423905000004,22.466802400000002,38,47.06440805971319,44.950730303714145,42.45918769836426,,
40g,compound,1362771960,50,49,packing_mass_physical_scale,V2,source_q50,mid,11.17380355,14.868423905000004,22.466802400000002,26,61.758274077837086,58.658990962688726,60.137546157836915,,
40g,compound,1362771960,50,49,packing_mass_physical_scale,V2,source_q50,high,11.17380355,14.868423905000004,22.466802400000002,45,89.15942472407365,77.63629931979709,63.50726623535155,,
40g,compound,1362771960,50,49,packing_mass_physical_scale,V2,source_q50,top10,11.17380355,14.868423905000004,22.466802400000002,15,96.95416950824041,76.80920710245769,52.06615600585934,,
40g,compound,1362771960,50,49,packing_mass_physical_scale,V2,target_magnitude,low,56.306,100.01599999999999,204.585,36,60.48281857707435,57.45676843855116,57.408074760437025,,
40g,compound,1362771960,50,49,packing_mass_physical_scale,V2,target_magnitude,mid,56.306,100.01599999999999,204.585,37,64.65687578112939,58.5380997425801,51.10934638977052,,
40g,compound,1362771960,50,49,packing_mass_physical_scale,V2,target_magnitude,high,56.306,100.01599999999999,204.585,36,84.11111315469186,69.23726754718355,55.73773670196533,,
40g,compound,1362771960,50,49,packing_mass_physical_scale,V2,target_magnitude,top10,56.306,100.01599999999999,204.585,11,117.62376471725395,89.44305104342374,49.409217834472656,,
40g,compound,1362771960,50,49,packing_mass_physical_scale,V2,EA,low,,,,41,81.074777596344,67.91945256489079,57.919138336181646,,
40g,compound,1362771960,50,49,packing_mass_physical_scale,V2,EA,mid,,,,51,63.32418320081481,58.70476972542557,55.63419418334959,,
40g,compound,1362771960,50,49,packing_mass_physical_scale,V2,EA,high,,,,17,62.80506288525215,55.779657341452214,43.67340621948242,,
40g,compound,1362771960,50,49,packing_mass_physical_scale,V1,flow_ml_min,30,,,,109,36.75718350739125,22.237539313255105,15.686422729492207,16.0,True
40g,compound,1362771960,50,49,packing_mass_physical_scale,V2,flow_ml_min,30,,,,109,70.45471926315699,61.71463289873316,56.878554153442394,16.0,True
40g,compound,1362771960,50,49,physics_scale_residual,V1,source_q50,low,4.847566533,5.467257721,6.945864799999999,35,22.95916796853258,17.665007651277932,12.303457519039071,,
40g,compound,1362771960,50,49,physics_scale_residual,V1,source_q50,mid,4.847566533,5.467257721,6.945864799999999,23,18.509033131842948,15.546053796514906,15.42909575814933,,
40g,compound,1362771960,50,49,physics_scale_residual,V1,source_q50,high,4.847566533,5.467257721,6.945864799999999,51,66.20614333223118,46.91612510576901,31.22459848844312,,
40g,compound,1362771960,50,49,physics_scale_residual,V1,source_q50,top10,4.847566533,5.467257721,6.945864799999999,32,79.57997668615546,59.095780072383874,46.1991194618036,,
40g,compound,1362771960,50,49,physics_scale_residual,V1,target_magnitude,low,35.724999999999994,73.10300000000001,159.63500000000002,36,24.567486790092705,19.03640337034325,13.753214018518682,,
40g,compound,1362771960,50,49,physics_scale_residual,V1,target_magnitude,mid,35.724999999999994,73.10300000000001,159.63500000000002,37,25.016865927064387,19.894919038994413,15.926958986998294,,
40g,compound,1362771960,50,49,physics_scale_residual,V1,target_magnitude,high,35.724999999999994,73.10300000000001,159.63500000000002,36,75.45974991637745,54.087065548156666,34.66941520638551,,
40g,compound,1362771960,50,49,physics_scale_residual,V1,target_magnitude,top10,35.724999999999994,73.10300000000001,159.63500000000002,11,114.61981506081906,94.1465858498445,82.63050851125186,,
40g,compound,1362771960,50,49,physics_scale_residual,V1,EA,low,,,,41,69.57112259392913,47.07518420537501,28.945400982500516,,
40g,compound,1362771960,50,49,physics_scale_residual,V1,EA,mid,,,,51,30.112048352153824,23.961345111173564,19.479244076364843,,
40g,compound,1362771960,50,49,physics_scale_residual,V1,EA,high,,,,17,17.46490380612961,12.732101906974291,6.774494352678989,,
40g,compound,1362771960,50,49,physics_scale_residual,V2,source_q50,low,11.17380355,14.868423905000004,22.466802400000002,38,15.213482991668434,12.162865369554535,10.998079641957972,,
40g,compound,1362771960,50,49,physics_scale_residual,V2,source_q50,mid,11.17380355,14.868423905000004,22.466802400000002,26,37.12637249925252,28.10756826501067,23.486141333053432,,
40g,compound,1362771960,50,49,physics_scale_residual,V2,source_q50,high,11.17380355,14.868423905000004,22.466802400000002,45,72.78921361842573,43.48046083726532,26.34235319820752,,
40g,compound,1362771960,50,49,physics_scale_residual,V2,source_q50,top10,11.17380355,14.868423905000004,22.466802400000002,15,68.16310760335213,42.5774168069125,16.34361056356886,,
40g,compound,1362771960,50,49,physics_scale_residual,V2,target_magnitude,low,56.306,100.01599999999999,204.585,36,21.36380874032943,15.689782033922922,11.158266061755686,,
40g,compound,1362771960,50,49,physics_scale_residual,V2,target_magnitude,mid,56.306,100.01599999999999,204.585,37,30.887429092693132,23.61814217487358,18.32219120393411,,
40g,compound,1362771960,50,49,physics_scale_residual,V2,target_magnitude,high,56.306,100.01599999999999,204.585,36,80.16038027357997,47.52508285885395,22.96763895448622,,
40g,compound,1362771960,50,49,physics_scale_residual,V2,target_magnitude,top10,56.306,100.01599999999999,204.585,11,124.62359062217271,76.66998975764544,16.34361056356886,,
40g,compound,1362771960,50,49,physics_scale_residual,V2,EA,low,,,,41,74.39500882994015,41.468769471496174,19.948951312195305,,
40g,compound,1362771960,50,49,physics_scale_residual,V2,EA,mid,,,,51,29.00936769215979,21.75722625573046,15.388827763393039,,
40g,compound,1362771960,50,49,physics_scale_residual,V2,EA,high,,,,17,27.88291299702058,19.986371131570166,12.49402938440555,,
40g,compound,1362771960,50,49,physics_scale_residual,V1,flow_ml_min,30,,,,109,47.87930947059408,30.904191610172386,19.412598616925607,16.0,True
40g,compound,1362771960,50,49,physics_scale_residual,V2,flow_ml_min,30,,,,109,50.95913016413719,28.895471528534763,16.34361056356886,16.0,True
40g,compound,1362771960,50,49,raw_column_conditioned,V1,source_q50,low,4.847566533,5.467257721,6.945864799999999,35,18.010026178124956,15.288487671428575,12.453074,,
40g,compound,1362771960,50,49,raw_column_conditioned,V1,source_q50,mid,4.847566533,5.467257721,6.945864799999999,23,23.61409347822043,18.43359065217391,13.670536000000002,,
40g,compound,1362771960,50,49,raw_column_conditioned,V1,source_q50,high,4.847566533,5.467257721,6.945864799999999,51,96.01959962799478,69.79379750980392,47.14065600000001,,
40g,compound,1362771960,50,49,raw_column_conditioned,V1,source_q50,top10,4.847566533,5.467257721,6.945864799999999,32,117.66196453322627,94.5237441875,71.9211975,,
40g,compound,1362771960,50,49,raw_column_conditioned,V1,target_magnitude,low,35.724999999999994,73.10300000000001,159.63500000000002,36,11.118851919216969,10.419470444444444,10.070966499999999,,
40g,compound,1362771960,50,49,raw_column_conditioned,V1,target_magnitude,mid,35.724999999999994,73.10300000000001,159.63500000000002,37,24.645970699482483,22.101221635135136,23.547496,,
40g,compound,1362771960,50,49,raw_column_conditioned,V1,target_magnitude,high,35.724999999999994,73.10300000000001,159.63500000000002,36,113.95182188565975,92.3807552777778,64.664697,,
40g,compound,1362771960,50,49,raw_column_conditioned,V1,target_magnitude,top10,35.724999999999994,73.10300000000001,159.63500000000002,11,180.90225751892422,168.61746809090909,184.634962,,
40g,compound,1362771960,50,49,raw_column_conditioned,V1,EA,low,,,,41,103.32554946551427,73.14347721951219,42.343208000000004,,
40g,compound,1362771960,50,49,raw_column_conditioned,V1,EA,mid,,,,51,32.70921327496395,26.294994539215686,21.203640000000004,,
40g,compound,1362771960,50,49,raw_column_conditioned,V1,EA,high,,,,17,11.110407805020055,10.507414058823528,10.125805999999997,,
40g,compound,1362771960,50,49,raw_column_conditioned,V2,source_q50,low,11.17380355,14.868423905000004,22.466802400000002,38,25.529667630635625,22.647527236842105,18.257397500000003,,
40g,compound,1362771960,50,49,raw_column_conditioned,V2,source_q50,mid,11.17380355,14.868423905000004,22.466802400000002,26,50.475565489256354,33.430243653846155,23.603003500000003,,
40g,compound,1362771960,50,49,raw_column_conditioned,V2,source_q50,high,11.17380355,14.868423905000004,22.466802400000002,45,134.3674278189349,100.30939295555555,59.344386,,
40g,compound,1362771960,50,49,raw_column_conditioned,V2,source_q50,top10,11.17380355,14.868423905000004,22.466802400000002,15,181.2614489134758,161.25241553333336,139.82339,,
40g,compound,1362771960,50,49,raw_column_conditioned,V2,target_magnitude,low,56.306,100.01599999999999,204.585,36,18.25836809141864,16.469294361111107,14.727207000000003,,
40g,compound,1362771960,50,49,raw_column_conditioned,V2,target_magnitude,mid,56.306,100.01599999999999,204.585,37,33.721999582298146,29.341057351351346,30.15579,,
40g,compound,1362771960,50,49,raw_column_conditioned,V2,target_magnitude,high,56.306,100.01599999999999,204.585,36,153.6039257124839,126.81114816666665,98.99291550000001,,
40g,compound,1362771960,50,49,raw_column_conditioned,V2,target_magnitude,top10,56.306,100.01599999999999,204.585,11,235.66323500418298,215.82061072727274,229.60431,,
40g,compound,1362771960,50,49,raw_column_conditioned,V2,EA,low,,,,41,139.31232481074613,101.1017830487805,59.344386,,
40g,compound,1362771960,50,49,raw_column_conditioned,V2,EA,mid,,,,51,44.405236104190344,34.8403145490196,28.273441999999996,,
40g,compound,1362771960,50,49,raw_column_conditioned,V2,EA,high,,,,17,20.549341158612584,18.922700352941177,15.676250000000003,,
40g,compound,1362771960,50,49,raw_column_conditioned,V1,flow_ml_min,30,,,,109,67.34724203774554,41.45461767431192,21.203640000000004,16.0,True
40g,compound,1362771960,50,49,raw_column_conditioned,V2,flow_ml_min,30,,,,109,91.04221394359949,57.28178947706422,32.18515,16.0,True
40g,compound,1362771960,50,49,mass_normalized_column_conditioned,V1,source_q50,low,4.847566533,5.467257721,6.945864799999999,35,12.329516795508063,9.605401142857142,7.608440000000002,,
40g,compound,1362771960,50,49,mass_normalized_column_conditioned,V1,source_q50,mid,4.847566533,5.467257721,6.945864799999999,23,16.87594677211869,13.071220782608696,9.5884,,
40g,compound,1362771960,50,49,mass_normalized_column_conditioned,V1,source_q50,high,4.847566533,5.467257721,6.945864799999999,51,52.96900912503111,31.478728215686278,14.190080000000009,,
40g,compound,1362771960,50,49,mass_normalized_column_conditioned,V1,source_q50,top10,4.847566533,5.467257721,6.945864799999999,32,63.849377054667116,40.51757359375,19.08549,,
