outer_seed,strategy,budget,NRMSE,E_zero,E_full,recovery,defined
1101,pretrained_hybrid,140,1.0757712175890508,1.1424469585607897,0.8647542856410875,0.24010623064231476,True
1101,pretrained_hybrid,150,1.0384463960213397,1.1424469585607897,0.8647542856410875,0.3745167686492141,True
1101,pretrained_hybrid,160,1.0429792643114917,1.1424469585607897,0.8647542856410875,0.35819344170474443,True
1101,pretrained_hybrid,170,1.062459803318783,1.1424469585607897,0.8647542856410875,0.28804200845852257,True
1101,pretrained_hybrid,180,1.0654963048290282,1.1424469585607897,0.8647542856410875,0.27710725285867577,True
1101,pretrained_hybrid,190,1.0584820569827058,1.1424469585607897,0.8647542856410875,0.30236628390394454,True
1101,pretrained_hybrid,200,1.0445536262141082,1.1424469585607897,0.8647542856410875,0.35252400186658295,True
1101,pretrained_quantile_width,50,0.8892642720320152,1.1424469585607897,0.8647542856410875,0.9117370071985478,True
1101,pretrained_quantile_width,60,1.061659742074319,1.1424469585607897,0.8647542856410875,0.2909231116437529,True
1101,pretrained_quantile_width,70,1.0355296763208135,1.1424469585607897,0.8647542856410875,0.38502017757916307,True
1101,pretrained_quantile_width,80,1.0685277674178928,1.1424469585607897,0.8647542856410875,0.2661906429352258,True
1101,pretrained_quantile_width,90,1.1188583317441605,1.1424469585607897,0.8647542856410875,0.08494508180073627,True
1101,pretrained_quantile_width,100,0.9837095605859184,1.1424469585607897,0.8647542856410875,0.5716297672022909,True
1101,pretrained_quantile_width,110,0.9263243554402447,1.1424469585607897,0.8647542856410875,0.7782798186505955,True
1101,pretrained_quantile_width,120,0.9887358783082881,1.1424469585607897,0.8647542856410875,0.5535294778805661,True
1101,pretrained_quantile_width,130,0.967225388912426,1.1424469585607897,0.8647542856410875,0.6309909721637879,True
1101,pretrained_quantile_width,140,0.9034427907993243,1.1424469585607897,0.8647542856410875,0.8606786965192127,True
1101,pretrained_quantile_width,150,0.9173352008348632,1.1424469585607897,0.8647542856410875,0.810650692937152,True
1101,pretrained_quantile_width,160,0.9202734627929583,1.1424469585607897,0.8647542856410875,0.8000697081124472,True
1101,pretrained_quantile_width,170,0.921906952396288,1.1424469585607897,0.8647542856410875,0.7941873433163043,True
1101,pretrained_quantile_width,180,0.9153947111955022,1.1424469585607897,0.8647542856410875,0.8176385965752221,True
1101,pretrained_quantile_width,190,0.9158788481426979,1.1424469585607897,0.8647542856410875,0.8158951694184827,True
