record_type,outer_seed,strategy,sample_id,gradient_L2,head_gradient_L2,last2_gradient_L2,transfer_prediction_shift,target_ensemble_uncertainty,quantile_width,latent_distance,target_representativeness,true_standardized_error_after_reveal,gradient_L2_mean,gradient_L2_median,gradient_L2_max,gradient_L2_CV,head_gradient_L2_mean,head_gradient_L2_median,head_gradient_L2_max,head_gradient_L2_CV,last2_gradient_L2_mean,last2_gradient_L2_median,last2_gradient_L2_max,last2_gradient_L2_CV
sample,525,pretrained_quantile_width,10d51839b15b94f0ae56,17062.06899744064,4336.003041627254,16494.280700235035,4.07740978450733,0.19231005540722923,2.630198957315535,10.99701425571,-9.03613711752315,0.451437605410255,,,,,,,,,,,,
sample,525,pretrained_quantile_width,7a0a82051f50d5b0c89c,52771.63562254232,14415.252909913295,50722.05202526271,3.0065992804858226,0.15672922556892555,2.520277070219094,9.717405042070775,-8.01563872215378,2.2357846791482068,,,,,,,,,,,,
sample,1101,pretrained_random,2e684264400b651dae88,8945.72932916862,1236.1877538875885,8856.52954622717,0.4170625460499414,0.02202663731278566,0.37995263971085536,6.165591034024438,-4.558708130304197,0.3471441160624788,,,,,,,,,,,,
sample,1101,pretrained_random,ec581cec37da9563e756,9799.152572332127,1135.346744183944,9732.00972547111,0.5553208163793449,0.033473907116410115,0.7150438055512609,7.046235377901463,-5.510178551763657,0.5218978950568274,,,,,,,,,,,,
sample,1101,pretrained_random,b95bbdf393e00f41a6df,5611.965743089159,635.8772537290572,5575.359996447217,0.8752817105962984,0.00523251496535343,0.6533858806476032,4.985300096846929,-4.197102659866899,0.2707806481437034,,,,,,,,,,,,
sample,1101,pretrained_random,c72867f0f2e38c70aa8c,3703.647084992396,552.8824143213504,3661.3557612263317,2.074412013682013,0.0067363683587175795,1.3162329270159152,7.237106826124281,-7.948353037076508,0.05879530227012526,,,,,,,,,,,,
sample,1101,pretrained_random,f40ca479a9e86b5d5458,5027.91787286252,568.5005479463289,4994.665110781067,0.46017761482085684,0.004173594000926371,0.44688144690072096,4.662824480184414,-3.6193111753518137,0.4032032210841954,,,,,,,,,,,,
sample,1101,pretrained_random,851993fe56d61c8bf074,16012.62750376892,2703.7366837873687,15782.421022338885,1.9599883967075167,0.6555587395385822,1.0724452492575334,9.485936450848829,-8.162786693820468,0.3694201117322349,,,,,,,,,,,,
sample,1101,pretrained_random,dd7fdbe3fa3800e6499f,5271.809904842113,1352.03359787521,5086.732412972155,0.5188181532023848,0.567132574571612,0.4978402518157742,7.04396424330119,-6.402734370608483,0.3784633892261417,,,,,,,,,,,,
sample,1101,pretrained_random,b71b23379d73c3637a76,20617.480977603816,2978.091547563523,20400.04546554241,1.272330736610733,0.033937506376677924,0.9249447031087057,6.354086611066069,-4.411201736990048,1.021821437406584,,,,,,,,,,,,
sample,1101,pretrained_random,d67e364fd6830aa2bf6f,15427.50477794269,1793.3251434399147,15322.74353593403,0.9587823498146372,0.20145032437253246,0.529258148178948,7.208371062216974,-5.24430856019589,0.7126867093539426,,,,,,,,,,,,
sample,1101,pretrained_random,bbabdb9085edbb8c178b,796.4866698814053,174.89404769703347,776.3220396138928,0.3813076816914779,0.027502815753246052,0.35010395414201034,3.98302878591658,-3.165636304878325,0.06943750531616066,,,,,,,,,,,,
sample,1101,pretrained_coverage,7ba2cf5e6ca289d9810f,69395.15100250552,21070.4896816754,66071.35355680289,6.3369966305015595,0.7347953112053203,4.135292457867028,51.93458650922696,-39.54539108708156,1.1666900116115109,,,,,,,,,,,,
sample,1101,pretrained_coverage,118d66c0e53f510c51ed,3899.081425423525,839.1541542240269,3804.0092743561727,0.48375781208400837,0.03878543851283988,0.392963384714329,45.58994913366403,-19.78042341742419,0.39965742250928243,,,,,,,,,,,,
sample,1101,pretrained_coverage,fb1fdaa4bc60434648f7,22712.78584990924,4134.654730349146,22327.17072620793,1.6471906163195857,0.23721231495130968,1.385402227700275,27.48482805626419,-12.988420607452355,1.0800483023677923,,,,,,,,,,,,
sample,1101,pretrained_coverage,f5634113e0822bda1c03,246125.34053658866,56921.64865504773,239354.37362629638,3.792383172953019,0.9000250039710544,2.8452273734851725,29.58623392977829,-22.811578173303893,5.8760646411177815,,,,,,,,,,,,
sample,1101,pretrained_coverage,d31d42caff135d7154c4,47007.47718108695,14630.444936586891,44644.86928111564,6.130912221129258,0.17966412892677885,3.9352946956455046,46.027463813148024,-33.70423863617981,0.49000714484869473,,,,,,,,,,,,
sample,1101,pretrained_coverage,3d5dc8831f4c74f7b7d1,108628.28047870293,34682.97495394199,102658.70334687922,4.299835515176872,3.9789055717928243,3.0591748248243538,32.6266246446624,-23.622265675025478,3.516006957949291,,,,,,,,,,,,
sample,1101,pretrained_coverage,07e9bc7a9d27fdd58c2f,355111.83792872675,68087.35775713231,348483.90950279724,3.773457155453791,2.6351870009326457,2.9287186526773996,32.768166922517864,-28.67049920116264,6.317147879798832,,,,,,,,,,,,
sample,1101,pretrained_coverage,bd0519702a5756bc3c94,96095.71737431867,21947.6754973543,93538.70003848826,3.9597996960543917,1.0373238314592381,2.79547123215965,24.760982877003233,-19.655843192250217,2.200690824810704,,,,,,,,,,,,
sample,1101,pretrained_coverage,23a832560d234735d954,4353.193780150753,714.1710867849876,4292.8270705941895,0.403418699626246,0.016271686353861073,0.30652361092460056,26.046761714735887,-12.743335411754865,0.2726061224661517,,,,,,,,,,,,
sample,1101,pretrained_coverage,f95928e2618ed15e654f,269250.97182427504,58418.9567278688,262809.95686460426,2.8963235752199834,2.9519310353878256,2.343570820869253,22.488077948774738,-19.037780625379792,6.0391255528776995,,,,,,,,,,,,
sample,1101,pretrained_ensemble,3d5dc8831f4c74f7b7d1,108628.28047870293,34682.97495394199,102658.70334687922,4.299835515176872,3.9789055717928243,3.0591748248243538,32.6266246446624,-23.622265675025478,3.516006957949291,,,,,,,,,,,,
sample,1101,pretrained_ensemble,99dd4a9a47de5c84b7c0,28431.335618971247,5509.490101231967,27879.23120103047,1.9654489203236678,3.0863422034039782,1.451580447703959,12.242444359861244,-8.899845554085603,0.5017884065003574,,,,,,,,,,,,
sample,1101,pretrained_ensemble,f95928e2618ed15e654f,269250.97182427504,58418.9567278688,262809.95686460426,2.8963235752199834,2.9519310353878256,2.343570820869253,22.488077948774738,-19.037780625379792,6.0391255528776995,,,,,,,,,,,,
sample,1101,pretrained_ensemble,3545611fd9950a160288,48419.96642209052,9425.983643362635,47492.289454544814,2.7775655008404856,2.9400245805048906,2.0581505021776603,18.14771952121484,-13.33681907496441,1.6273312685338148,,,,,,,,,,,,
sample,1101,pretrained_ensemble,07e9bc7a9d27fdd58c2f,355111.83792872675,68087.35775713231,348483.90950279724,3.773457155453791,2.6351870009326457,2.9287186526773996,32.768166922517864,-28.67049920116264,6.317147879798832,,,,,,,,,,,,
sample,1101,pretrained_ensemble,27b234a05f8c66fd059f,22541.308963218176,4566.403593384551,22048.069141125827,1.863469261205856,2.4934368262651354,1.3498337831310236,33.95487594868332,-12.965561289303576,0.579739275694979,,,,,,,,,,,,
sample,1101,pretrained_ensemble,80e66bd0e8e9450537bb,178471.2723806439,30310.246736260935,175861.13054470604,2.4648632269611377,1.8612005244065164,1.5548395472291554,12.541597347483044,-11.665782074968261,5.1899822511509495,,,,,,,,,,,,
sample,1101,pretrained_ensemble,47404d0982a587f0393e,308115.3466729263,77450.12616523284,298031.7336308071,4.328495949046577,1.8044030630673693,2.5557232778052885,21.126412675816304,-15.52292533895185,6.617768518477518,,,,,,,,,,,,
sample,1101,pretrained_ensemble,9c7a6ce4172638d2abc7,36365.10957866284,9106.43081637368,35137.98994264967,3.3602905048316027,1.5629883019899686,2.0268983849478523,15.333494944472289,-12.416546825042284,1.269736070110602,,,,,,,,,,,,
sample,1101,pretrained_ensemble,4e6d2ab0e823ac1d4b58,39921.79420315599,8290.798390279802,39008.84081630578,2.9842578388421193,1.4835811134089087,1.7417079644675888,13.389728162066092,-10.94470097279749,0.7055362317093707,,,,,,,,,,,,
sample,1101,pretrained_hybrid,7ba2cf5e6ca289d9810f,69395.15100250552,21070.4896816754,66071.35355680289,6.3369966305015595,0.7347953112053203,4.135292457867028,51.93458650922696,-39.54539108708156,1.1666900116115109,,,,,,,,,,,,
sample,1101,pretrained_hybrid,546046afb5114d631360,41778.976715994686,4339.307926431379,41552.44875930806,1.2942437163434093,0.1734366567161417,0.936032683576057,45.84847480889939,-18.09784194759191,1.2833035652212748,,,,,,,,,,,,
sample,1101,pretrained_hybrid,f5634113e0822bda1c03,246125.34053658866,56921.64865504773,239354.37362629638,3.792383172953019,0.9000250039710544,2.8452273734851725,29.58623392977829,-22.811578173303893,5.8760646411177815,,,,,,,,,,,,
sample,1101,pretrained_hybrid,d31d42caff135d7154c4,47007.47718108695,14630.444936586891,44644.86928111564,6.130912221129258,0.17966412892677885,3.9352946956455046,46.027463813148024,-33.70423863617981,0.49000714484869473,,,,,,,,,,,,
sample,1101,pretrained_hybrid,3d5dc8831f4c74f7b7d1,108628.28047870293,34682.97495394199,102658.70334687922,4.299835515176872,3.9789055717928243,3.0591748248243538,32.6266246446624,-23.622265675025478,3.516006957949291,,,,,,,,,,,,
sample,1101,pretrained_hybrid,fb1fdaa4bc60434648f7,22712.78584990924,4134.654730349146,22327.17072620793,1.6471906163195857,0.23721231495130968,1.385402227700275,27.48482805626419,-12.988420607452355,1.0800483023677923,,,,,,,,,,,,
sample,1101,pretrained_hybrid,07e9bc7a9d27fdd58c2f,355111.83792872675,68087.35775713231,348483.90950279724,3.773457155453791,2.6351870009326457,2.9287186526773996,32.768166922517864,-28.67049920116264,6.317147879798832,,,,,,,,,,,,
sample,1101,pretrained_hybrid,bd0519702a5756bc3c94,96095.71737431867,21947.6754973543,93538.70003848826,3.9597996960543917,1.0373238314592381,2.79547123215965,24.760982877003233,-19.655843192250217,2.200690824810704,,,,,,,,,,,,
sample,1101,pretrained_hybrid,3b03dfa8ff44ff554734,17487.82642493168,2697.3905025156246,17275.456513100387,0.571446703660862,0.1409203062283051,0.6280148809300143,33.93920078533021,-16.292424070932306,0.8993122345628813,,,,,,,,,,,,
sample,1101,pretrained_hybrid,f95928e2618ed15e654f,269250.97182427504,58418.9567278688,262809.95686460426,2.8963235752199834,2.9519310353878256,2.343570820869253,22.488077948774738,-19.037780625379792,6.0391255528776995,,,,,,,,,,,,
sample,1101,pretrained_quantile_width,7ba2cf5e6ca289d9810f,69395.15100250552,21070.4896816754,66071.35355680289,6.3369966305015595,0.7347953112053203,4.135292457867028,51.93458650922696,-39.54539108708156,1.1666900116115109,,,,,,,,,,,,
sample,1101,pretrained_quantile_width,d31d42caff135d7154c4,47007.47718108695,14630.444936586891,44644.86928111564,6.130912221129258,0.17966412892677885,3.9352946956455046,46.027463813148024,-33.70423863617981,0.49000714484869473,,,,,,,,,,,,
sample,1101,pretrained_quantile_width,3d5dc8831f4c74f7b7d1,108628.28047870293,34682.97495394199,102658.70334687922,4.299835515176872,3.9789055717928243,3.0591748248243538,32.6266246446624,-23.622265675025478,3.516006957949291,,,,,,,,,,,,
sample,1101,pretrained_quantile_width,07e9bc7a9d27fdd58c2f,355111.83792872675,68087.35775713231,348483.90950279724,3.773457155453791,2.6351870009326457,2.9287186526773996,32.768166922517864,-28.67049920116264,6.317147879798832,,,,,,,,,,,,
sample,1101,pretrained_quantile_width,f5634113e0822bda1c03,246125.34053658866,56921.64865504773,239354.37362629638,3.792383172953019,0.9000250039710544,2.8452273734851725,29.58623392977829,-22.811578173303893,5.8760646411177815,,,,,,,,,,,,
sample,1101,pretrained_quantile_width,bd0519702a5756bc3c94,96095.71737431867,21947.6754973543,93538.70003848826,3.9597996960543917,1.0373238314592381,2.79547123215965,24.760982877003233,-19.655843192250217,2.200690824810704,,,,,,,,,,,,
sample,1101,pretrained_quantile_width,47404d0982a587f0393e,308115.3466729263,77450.12616523284,298031.7336308071,4.328495949046577,1.8044030630673693,2.5557232778052885,21.126412675816304,-15.52292533895185,6.617768518477518,,,,,,,,,,,,
sample,1101,pretrained_quantile_width,10d51839b15b94f0ae56,5563.237909432045,1683.2376194916997,5283.816241512653,3.7317067197225366,0.04649137141863396,2.3461384752906667,19.987087567724537,-14.429074390493588,0.14361152998681798,,,,,,,,,,,,
sample,1101,pretrained_quantile_width,e6886d2fb3090517172b,5234.248990247697,1215.5638147000109,5090.567948948186,3.7317067197225366,0.04649137141863396,2.3461384752906667,19.880049549897308,-14.38256458279399,0.00815063986959973,,,,,,,,,,,,
sample,1101,pretrained_quantile_width,f95928e2618ed15e654f,269250.97182427504,58418.9567278688,262809.95686460426,2.8963235752199834,2.9519310353878256,2.343570820869253,22.488077948774738,-19.037780625379792,6.0391255528776995,,,,,,,,,,,,
strategy_summary,42,pretrained_coverage,,,,,,,,,,,105661.81518956045,53011.04986100129,387278.5067802072,1.1641467165852528,23521.97662453532,16926.711996604332,64255.50369337487,1.0315720938822637,102633.81722817535,51603.15490392695,382120.8416112121,1.177428279107374
strategy_summary,42,pretrained_ensemble,,,,,,,,,,,113843.03998740001,63035.76620887422,387278.5067802072,0.9603603696918166,20646.83178241109,14099.016700770588,62829.89469440037,0.8712609010882905,111829.43765350632,61346.283687734125,382120.8416112121,0.9651029699917254
strategy_summary,42,pretrained_hybrid,,,,,,,,,,,144459.43826150222,84495.16369961458,387278.5067802072,0.8758151671499688,31646.022422452934,18325.48600307424,75925.76466021941,0.8574050436858289,140474.0649791066,83434.27038090746,382120.8416112121,0.8830149057379021
strategy_summary,42,pretrained_quantile_width,,,,,,,,,,,125601.01220969926,112241.0175090862,313822.01350798766,0.7590702233316581,33225.92878886037,26160.104775166372,75925.76466021941,0.7426405994614781,120814.86344462023,109107.93550852558,304358.575119549,0.7642466675087893
strategy_summary,42,pretrained_random,,,,,,,,,,,10505.487089414582,3448.0308867690146,42342.73010140827,1.3035654433165893,1435.317182396526,387.1823848038938,6430.261671174562,1.4207758478926593,10402.42784846546,3427.2107828660946,41844.16527773335,1.3018734229131241
strategy_summary,525,pretrained_coverage,,,,,,,,,,,149047.92023913487,135555.7978579384,413993.6186881889,0.9063189893009379,31210.970075090016,32044.093356240708,68771.15277978894,0.7836815400947642,145405.13547399486,130952.07224756728,408218.87911074416,0.9156227858956415
strategy_summary,525,pretrained_ensemble,,,,,,,,,,,148554.94841207867,77191.12043921127,413993.6186881889,0.9456298174891408,31998.684765266207,21449.516634750427,75802.86316617219,0.9183170973875502,144739.83881055337,73719.99215742263,408218.87911074416,0.9508137684173974
strategy_summary,525,pretrained_hybrid,,,,,,,,,,,151851.18860133697,135555.7978579384,413993.6186881889,0.8719568422825802,31064.02364993179,32044.093356240708,68771.15277978894,0.7932444795658056,148353.75586705847,130952.07224756728,408218.87911074416,0.8784723383905646
strategy_summary,525,pretrained_quantile_width,,,,,,,,,,,159247.665114958,126146.8597198587,413993.6186881889,0.8561340955571015,36596.65274380853,37680.890466455356,75802.86316617219,0.7353221848252103,154691.70316096494,120061.42949073698,408218.87911074416,0.8655444736125264
strategy_summary,525,pretrained_random,,,,,,,,,,,6716.033879543946,4135.817369893752,18254.938426582226,0.9045876886763106,856.3018627391277,597.7241888247299,1810.2689633831299,0.7224626875438359,6651.097453442783,4111.179853147647,18163.891585893292,0.9102220574228644
strategy_summary,1101,pretrained_coverage,,,,,,,,,,,122257.9837381688,82745.4341884121,355111.83792872675,1.0140065943412313,28144.752818096556,21509.082589514852,68087.35775713231,0.8963920069052949,118798.5873288142,79805.02679764558,348483.90950279724,1.0226917779203275
strategy_summary,1101,pretrained_ensemble,,,,,,,,,,,139525.72240713736,78524.12345039673,355111.83792872675,0.9224640889924404,30584.876888506948,19868.115189811786,77450.12616523284,0.9187345392297961,135941.18544454506,75075.49640071201,348483.90950279724,0.9248913443440928
strategy_summary,1101,pretrained_hybrid,,,,,,,,,,,127359.436531704,82745.4341884121,355111.83792872675,0.9349203806057795,28693.090136890358,21509.082589514852,68087.35775713231,0.8569704669979238,123871.69422156003,79805.02679764558,348483.90950279724,0.9419465925642748
strategy_summary,1101,pretrained_quantile_width,,,,,,,,,,,151052.76098988106,102361.9989265108,355111.83792872675,0.8661597620556211,35610.847580903195,28315.325225648146,77450.12616523284,0.7805100215523598,146596.79840382517,98098.70169268374,348483.90950279724,0.8730308341784948
strategy_summary,1101,pretrained_random,,,,,,,,,,,9121.432243648376,7278.847536128889,20617.480977603816,0.6957326289303438,1313.087573443132,1185.7672490357663,2978.091547563523,0.711799159921816,9018.818461655426,7215.944771337194,20400.04546554241,0.6970680305826489
