protocol,outer_seed,inner_fold,arm,column,endpoint,threshold,tail_count,tail_sse,total_sse,tail_rmse,tail_sse_fraction
compound,2767143051,4,A2,40g,V2,108.365,10,4602.023414841853,20798.430611447857,21.4523271810819,0.2212678206743546
compound,2767143051,5,A1,4g,V1,9.958333333333334,73,3510.897780743554,6271.949081003557,6.935019116568603,0.5597777876381906
compound,2767143051,5,A1,4g,V2,22.503333333333337,75,4016.6414250867792,8236.71663469824,7.3181431388814095,0.4876507962124319
compound,2767143051,5,A1,25g,V1,34.01,14,2292.1042323751985,3775.244581610261,12.795379278627998,0.6071405925699108
compound,2767143051,5,A1,25g,V2,56.30250000000003,11,5552.362616430193,8629.939222452162,22.46686978324507,0.6433837450424723
compound,2767143051,5,A1,40g,V1,72.55499999999999,11,9266.893890737152,14249.15156963246,29.02490136344864,0.6503470642060256
compound,2767143051,5,A1,40g,V2,108.365,13,29839.250959641737,41254.54615393429,47.9095710364382,0.7232960665305024
compound,2767143051,5,A2,4g,V1,9.958333333333334,73,3142.9871136734105,5284.0342147651145,6.561601785808567,0.5948082442182147
compound,2767143051,5,A2,4g,V2,22.503333333333337,75,6564.029818862644,12103.594563462542,9.355233700172072,0.542320695264997
compound,2767143051,5,A2,25g,V1,34.01,14,2315.397219930952,3444.941899295809,12.860230002194896,0.67211502765961
compound,2767143051,5,A2,25g,V2,56.30250000000003,11,5133.473306684918,7654.59267372247,21.602763515735916,0.6706396441325573
compound,2767143051,5,A2,40g,V1,72.55499999999999,11,7967.878433430769,13213.241143003135,26.91379915317313,0.603022252239
compound,2767143051,5,A2,40g,V2,108.365,13,21578.37993651813,30828.167333599515,40.74156820413475,0.6999566241811567
compound,1362771960,1,A1,4g,V1,9.958333333333334,73,4817.491950916199,9902.833798230537,8.12361006102026,0.4864760985665538
compound,1362771960,1,A1,4g,V2,22.503333333333337,75,21385.91846748624,76031.7170768512,16.886254160306933,0.2812762790279985
compound,1362771960,1,A1,25g,V1,34.0875,15,1740.2454892369492,2201.6991069407804,10.77108935758728,0.7904102262433979
compound,1362771960,1,A1,25g,V2,55.325,13,3241.680512125552,6272.456578706814,15.791138001875394,0.5168119494250666
compound,1362771960,1,A1,40g,V1,70.445,16,13588.940076710523,22903.305172204964,29.14290230561136,0.5933178628384962
compound,1362771960,1,A1,40g,V2,104.95999999999998,16,30793.52577330548,48647.56088063705,43.8702104033203,0.6329921832846109
compound,1362771960,1,A2,4g,V1,9.958333333333334,73,3623.251749173374,5311.6056587285075,7.04511075889618,0.6821386943925931
compound,1362771960,1,A2,4g,V2,22.503333333333337,75,6173.2572712810925,11767.946451163984,9.07249122074056,0.5245823727104475
compound,1362771960,1,A2,25g,V1,34.0875,15,1332.4251346622054,1919.734141151072,9.42487890165246,0.6940675305504979
compound,1362771960,1,A2,25g,V2,55.325,13,2803.584777699164,6281.937351296082,14.685379379345989,0.4462930177297505
compound,1362771960,1,A2,40g,V1,70.445,16,8946.771281174124,20723.12371452555,23.646843448405175,0.4317288939844056
compound,1362771960,1,A2,40g,V2,104.95999999999998,16,10883.008287531313,29130.24988261264,26.080414451666737,0.3735981782300878
compound,1362771960,2,A1,4g,V1,9.958333333333334,73,3266.5643459983435,5928.913652449084,6.689353989324967,0.5509549535519055
compound,1362771960,2,A1,4g,V2,22.503333333333337,75,5006.143728052061,8826.867923420952,8.169980602222637,0.5671483669500601
compound,1362771960,2,A1,25g,V1,34.0875,17,1225.7305585773624,5427.67656693516,8.491277734438691,0.2258296977466169
compound,1362771960,2,A1,25g,V2,55.325,14,1644.257490814858,9618.99203614287,10.837295032877565,0.1709386476916338
compound,1362771960,2,A1,40g,V1,70.445,13,5022.28009874392,8182.193288621315,19.655259814230817,0.6138060934991875
compound,1362771960,2,A1,40g,V2,104.95999999999998,13,6691.299384845775,13235.238820924877,22.68733870016113,0.5055669546564471
compound,1362771960,2,A2,4g,V1,9.958333333333334,73,3998.305038004962,5390.695591557337,7.400763601850753,0.7417048449678602
compound,1362771960,2,A2,4g,V2,22.503333333333337,75,7499.784486391448,12640.051326430466,9.999856323228816,0.5933349709355474
compound,1362771960,2,A2,25g,V1,34.0875,17,1298.4789870229656,3794.179204376779,8.739629104470271,0.3422292193065377
compound,1362771960,2,A2,25g,V2,55.325,14,1261.1280691495076,6244.130598542974,9.49107877787462,0.2019701620981123
compound,1362771960,2,A2,40g,V1,70.445,13,6494.409627718591,10299.03016294906,22.351061973941384,0.6305845817485167
compound,1362771960,2,A2,40g,V2,104.95999999999998,13,9316.100221975608,16112.833618641793,26.769816846555447,0.5781788878647216
compound,1362771960,3,A1,4g,V1,9.958333333333334,73,3147.7595546679913,5648.63652887768,6.566581599246409,0.5572600641899357
compound,1362771960,3,A1,4g,V2,22.503333333333337,75,5316.103368895774,9611.864060012003,8.419107924949273,0.5530772528309285
compound,1362771960,3,A1,25g,V1,34.0875,9,628.5525251163209,2572.5408735120686,8.35698327492457,0.2443314046389522
compound,1362771960,3,A1,25g,V2,55.325,11,4662.664646433516,5941.535008007544,20.58831232085886,0.7847575820304913
compound,1362771960,3,A1,40g,V1,70.445,19,24574.468964035634,30193.996451692645,35.96377487653787,0.8138859327003072
compound,1362771960,3,A1,40g,V2,104.95999999999998,18,24422.20246424941,38445.00186016477,36.83461722064767,0.6352503910151909
compound,1362771960,3,A2,4g,V1,9.958333333333334,73,2806.295696769184,3876.963420120442,6.200194094143934,0.7238385800096105
compound,1362771960,3,A2,4g,V2,22.503333333333337,75,4409.299447402817,8448.740669521869,7.667506719834305,0.5218883641805931
compound,1362771960,3,A2,25g,V1,34.0875,9,766.2851786151225,2527.3177557147287,9.22728549595722,0.3032009635046528
compound,1362771960,3,A2,25g,V2,55.325,11,4806.016168465035,6242.5511548190525,20.902405621591708,0.7698801418319082
compound,1362771960,3,A2,40g,V1,70.445,19,22468.398914433055,28068.352468897316,34.38818563527233,0.8004886977007433
compound,1362771960,3,A2,40g,V2,104.95999999999998,18,21050.012203135328,37029.24466230092,34.19715079354429,0.5684699322145808
compound,1362771960,4,A1,4g,V1,9.958333333333334,73,3451.3336274782996,6010.110827209832,6.875939415248544,0.5742545731191726
compound,1362771960,4,A1,4g,V2,22.503333333333337,75,4540.004432766043,8101.846256667936,7.7803208440835245,0.5603666484080161
compound,1362771960,4,A1,25g,V1,34.0875,11,1420.2781216974624,2209.8896255002933,11.36293064669443,0.6426918816707545
compound,1362771960,4,A1,25g,V2,55.325,11,2882.271411870541,5974.583579646835,16.18717621472049,0.4824221426392558
compound,1362771960,4,A1,40g,V1,70.445,13,10316.587893384443,14053.492824189889,28.170617389515904,0.7340942228701173
compound,1362771960,4,A1,40g,V2,104.95999999999998,12,17983.960952373178,26684.220768311883,38.71257434862431,0.6739548854928354
compound,1362771960,4,A2,4g,V1,9.958333333333334,73,2747.168122251679,4399.611505327284,6.1345285092535775,0.624411523364111
compound,1362771960,4,A2,4g,V2,22.503333333333337,75,6111.373755369481,10055.175100977707,9.026903312040426,0.6077839216121902
compound,1362771960,4,A2,25g,V1,34.0875,11,856.6575000952791,2139.5784592837763,8.824848698652929,0.4003861117493421
compound,1362771960,4,A2,25g,V2,55.325,11,1598.7957471738844,5053.081450876325,12.055914230156857,0.3164001535927379
compound,1362771960,4,A2,40g,V1,70.445,13,9209.467074173244,14187.987154062426,26.61617072696921,0.6491031443834026
compound,1362771960,4,A2,40g,V2,104.95999999999998,12,13996.95113212576,24615.676185450902,34.152783112710054,0.5686194044264629
compound,1362771960,5,A1,4g,V1,9.958333333333334,73,3811.1412755465553,6508.781680372793,7.225469862473613,0.5855383484499161
compound,1362771960,5,A1,4g,V2,22.503333333333337,75,5163.02931685573,8931.353520256333,8.297010961268507,0.5780791573355557
compound,1362771960,5,A1,25g,V1,34.0875,11,491.7567843160256,4124.845953344402,6.686191906500125,0.1192182180566796
compound,1362771960,5,A1,25g,V2,55.325,14,2612.6894502816317,6700.418334675561,13.660917795672315,0.3899293028855548
compound,1362771960,5,A1,40g,V1,70.445,10,8083.939776282643,11879.910843161128,28.43227000484246,0.680471417926196
compound,1362771960,5,A1,40g,V2,104.95999999999998,12,15061.26617617516,20342.40137779527,35.427468363986485,0.7403878183534058
compound,1362771960,5,A2,4g,V1,9.958333333333334,73,3795.4615432869255,5574.339540978216,7.210591090933033,0.6808809394163451
compound,1362771960,5,A2,4g,V2,22.503333333333337,75,6847.774164277999,11732.039350836778,9.555294633014029,0.5836814861850584
compound,1362771960,5,A2,25g,V1,34.0875,11,461.67717940833313,2655.2623949207605,6.478476107348458,0.173872525853367
compound,1362771960,5,A2,25g,V2,55.325,14,1457.2539090963987,3658.2221335123863,10.202429364394396,0.3983503067642419
compound,1362771960,5,A2,40g,V1,70.445,10,5830.1193466119275,8579.72462385495,24.145640075615987,0.6795228987189103
compound,1362771960,5,A2,40g,V2,104.95999999999998,12,10400.588333915892,16923.404638945747,29.440035572210014,0.6145683185983197
