portfolio_step,expert,pool_position,shared_context_count,coverage_center_count,cw_proposal_pool_position,ivr_proposal_pool_position,proposals_agree,proposal_cw_sq_distance,nearest_center_sq_distance_before_selection,largest_cluster_score,selected_from_center,integrated_variance_before,selected_marginal_variance_reduction,integrated_variance_after,conditional_variance,selected_sample_id,selected_canonical_index,outer_seed,round,active_labels_before,active_labels_after,checkpoint_sha256,gradient_bank_sha256
11,ivr,1988,11,568,2107,1988,False,108340.83469210802,18878.71945543239,,,0.1124876287556261,0.0002322587167844,0.1122553700388417,0.3734800878158458,10c3ccc6c179f32c6ff3,2964,6101,8,557,589,a0031dcb806f483f7aa92ef2fa3679588a9d146ae652025cdd2a1a5e0ebc5aee,0e03f91f306eaf3da9f5b1575f4cc71a1d5c2854dba774deedde361b1ce17a40
12,cw,2107,12,569,2107,2749,False,106432.68511989202,24260.062323841474,230043.51739838297,1.0,0.1122553700388417,8.509560726490111e-05,0.1121702744315767,0.1476580468209187,ed4d64cb440e2438815f,3143,6101,8,557,589,a0031dcb806f483f7aa92ef2fa3679588a9d146ae652025cdd2a1a5e0ebc5aee,0e03f91f306eaf3da9f5b1575f4cc71a1d5c2854dba774deedde361b1ce17a40
13,ivr,2749,13,570,700,2749,False,181597.9641466813,61130.08226886448,,,0.1121702744315768,0.0002271495706226,0.1119431248609541,0.4203284348886902,634f21e11a8442494ce3,4119,6101,8,557,589,a0031dcb806f483f7aa92ef2fa3679588a9d146ae652025cdd2a1a5e0ebc5aee,0e03f91f306eaf3da9f5b1575f4cc71a1d5c2854dba774deedde361b1ce17a40
14,cw,700,14,571,700,2418,False,1121897.37065124,82080.91741230163,227471.13188553136,77.0,0.1119431248609541,0.0001537582711975,0.1117893665897565,0.261932192534913,f38e850cb54d17a50d3c,1015,6101,8,557,589,a0031dcb806f483f7aa92ef2fa3679588a9d146ae652025cdd2a1a5e0ebc5aee,0e03f91f306eaf3da9f5b1575f4cc71a1d5c2854dba774deedde361b1ce17a40
15,ivr,2418,15,572,2199,2418,False,1257669.854692638,0.006086794193834,,,0.1117893665897565,0.0002236987312927,0.1115656678584638,0.5064411047787059,44fcf641ccfa3b10a97c,3604,6101,8,557,589,a0031dcb806f483f7aa92ef2fa3679588a9d146ae652025cdd2a1a5e0ebc5aee,0e03f91f306eaf3da9f5b1575f4cc71a1d5c2854dba774deedde361b1ce17a40
16,cw,2199,16,573,2199,1061,False,240814.06733527384,62449.39513904683,219401.4801030873,47.0,0.1115656678584637,0.0001027521388302,0.1114629157196335,0.1892315661294776,0892bc6cad36949f9030,3278,6101,8,557,589,a0031dcb806f483f7aa92ef2fa3679588a9d146ae652025cdd2a1a5e0ebc5aee,0e03f91f306eaf3da9f5b1575f4cc71a1d5c2854dba774deedde361b1ce17a40
17,ivr,1061,17,574,192,1061,False,198716.56478429175,0.0013296770630404,,,0.1114629157196335,0.0002203386444629,0.1112425770751705,0.424705596805362,22214579a593fa764fe8,1577,6101,8,557,589,a0031dcb806f483f7aa92ef2fa3679588a9d146ae652025cdd2a1a5e0ebc5aee,0e03f91f306eaf3da9f5b1575f4cc71a1d5c2854dba774deedde361b1ce17a40
18,cw,192,18,575,192,1449,False,1850709.705070363,42364.21621584779,211811.83589800823,44.0,0.1112425770751705,9.021527215802046e-05,0.1111523618030124,0.1488367709954293,ac81adfab5ec8ce768db,271,6101,8,557,589,a0031dcb806f483f7aa92ef2fa3679588a9d146ae652025cdd2a1a5e0ebc5aee,0e03f91f306eaf3da9f5b1575f4cc71a1d5c2854dba774deedde361b1ce17a40
19,ivr,1449,19,576,1333,1449,False,1751404.5630103676,0.0001953891478478,,,0.1111523618030124,0.0002154677976064,0.110936894005406,0.6802360886173728,1395836aef00d6a880b0,2153,6101,8,557,589,a0031dcb806f483f7aa92ef2fa3679588a9d146ae652025cdd2a1a5e0ebc5aee,0e03f91f306eaf3da9f5b1575f4cc71a1d5c2854dba774deedde361b1ce17a40
20,cw,1333,20,577,1333,1596,False,587127.0732396024,43169.76499702151,206517.02810174797,202.0,0.1109368940054059,0.0001045587956976,0.1108323352097082,0.2136913266693189,9f3b75bc3a2c4004a893,1971,6101,8,557,589,a0031dcb806f483f7aa92ef2fa3679588a9d146ae652025cdd2a1a5e0ebc5aee,0e03f91f306eaf3da9f5b1575f4cc71a1d5c2854dba774deedde361b1ce17a40
21,ivr,1596,21,578,1662,1596,False,640792.141659437,0.0010185434948652,,,0.1108323352097083,0.0002145949077223,0.110617740301986,0.4879257622662637,c80022254967f6a925f3,2393,6101,8,557,589,a0031dcb806f483f7aa92ef2fa3679588a9d146ae652025cdd2a1a5e0ebc5aee,0e03f91f306eaf3da9f5b1575f4cc71a1d5c2854dba774deedde361b1ce17a40
22,cw,1662,22,579,1662,817,False,135712.48951541475,26651.48861764467,204189.5107998968,203.0,0.1106177403019859,0.0001025118310376,0.1105152284709484,0.1802091204596304,d17eab369aebf6745a89,2481,6101,8,557,589,a0031dcb806f483f7aa92ef2fa3679588a9d146ae652025cdd2a1a5e0ebc5aee,0e03f91f306eaf3da9f5b1575f4cc71a1d5c2854dba774deedde361b1ce17a40
23,ivr,817,23,580,2160,817,False,102611.85455972212,23916.665109159512,,,0.1105152284709483,0.0002125158225573,0.110302712648391,0.3506707487372129,cf36dbeee8bb51632d84,1204,6101,8,557,589,a0031dcb806f483f7aa92ef2fa3679588a9d146ae652025cdd2a1a5e0ebc5aee,0e03f91f306eaf3da9f5b1575f4cc71a1d5c2854dba774deedde361b1ce17a40
24,cw,2160,24,581,2160,2693,False,23264.878087481993,24656.754716820848,202363.36052482703,316.0,0.110302712648391,0.0001876351038836,0.1101150775445073,0.2510723640035958,cdcabd704ebeeeca9183,3225,6101,8,557,589,a0031dcb806f483f7aa92ef2fa3679588a9d146ae652025cdd2a1a5e0ebc5aee,0e03f91f306eaf3da9f5b1575f4cc71a1d5c2854dba774deedde361b1ce17a40
25,ivr,1396,25,582,1441,1396,False,783139.6478300012,0.0015445069875568,,,0.1101150775445073,0.0002041934759749,0.1099108840685323,0.6476598815536954,b514312eda7950cdcf1c,2070,6101,8,557,589,a0031dcb806f483f7aa92ef2fa3679588a9d146ae652025cdd2a1a5e0ebc5aee,0e03f91f306eaf3da9f5b1575f4cc71a1d5c2854dba774deedde361b1ce17a40
26,cw,1441,26,583,1441,1009,False,171136.84726442094,16923.080817615613,196483.23092619033,300.0,0.1099108840685324,0.0001117200099103,0.1097991640586221,0.1638260105570534,cfcf2b8c54d4c8b3838a,2138,6101,8,557,589,a0031dcb806f483f7aa92ef2fa3679588a9d146ae652025cdd2a1a5e0ebc5aee,0e03f91f306eaf3da9f5b1575f4cc71a1d5c2854dba774deedde361b1ce17a40
27,ivr,1009,27,584,497,1009,False,158418.0858034348,9.55553841777146e-05,,,0.109799164058622,0.0002014049230525,0.1095977591355695,0.3537497606179077,185b059eb1bfc13b1497,1485,6101,8,557,589,a0031dcb806f483f7aa92ef2fa3679588a9d146ae652025cdd2a1a5e0ebc5aee,0e03f91f306eaf3da9f5b1575f4cc71a1d5c2854dba774deedde361b1ce17a40
28,cw,497,28,585,497,787,False,793808.6505653467,8852.635885390831,184020.99173727023,288.0,0.1095977591355695,4.800189882221491e-05,0.1095497572367472,0.0719948203187915,2f907b475ae6a261a87a,728,6101,8,557,589,a0031dcb806f483f7aa92ef2fa3679588a9d146ae652025cdd2a1a5e0ebc5aee,0e03f91f306eaf3da9f5b1575f4cc71a1d5c2854dba774deedde361b1ce17a40
29,ivr,787,29,586,1962,787,False,900788.2291649984,0.0016695950180292,,,0.1095497572367473,0.000196949168638,0.1093528080681092,0.4572495152803959,e47aebe2660b9e1528de,1153,6101,8,557,589,a0031dcb806f483f7aa92ef2fa3679588a9d146ae652025cdd2a1a5e0ebc5aee,0e03f91f306eaf3da9f5b1575f4cc71a1d5c2854dba774deedde361b1ce17a40
30,cw,1962,30,587,1962,2683,False,242367.28810755687,75009.84527214742,180219.21557875257,461.0,0.1093528080681092,0.0001091476733148,0.1092436603947943,0.2721776840619374,68a01853008546de06a1,2922,6101,8,557,589,a0031dcb806f483f7aa92ef2fa3679588a9d146ae652025cdd2a1a5e0ebc5aee,0e03f91f306eaf3da9f5b1575f4cc71a1d5c2854dba774deedde361b1ce17a40
31,ivr,2683,31,588,1774,2683,False,148893.51557389906,72162.58376807897,,,0.1092436603947944,0.0001961317472606,0.1090475286475337,0.4438089659203288,050e2fab4b407ea058cb,4008,6101,8,557,589,a0031dcb806f483f7aa92ef2fa3679588a9d146ae652025cdd2a1a5e0ebc5aee,0e03f91f306eaf3da9f5b1575f4cc71a1d5c2854dba774deedde361b1ce17a40
0,cw,1247,0,589,1247,775,False,114211.83149892723,45085.63802856457,477731.22030506306,74.0,0.1152514425569038,0.0003045088980687,0.1149469336588349,0.3115747515073207,988724a9391bf1618fda,1858,6101,9,589,621,d6a4ad9da0428e059256ecb19e2639e084d7b44a548adc3cd1bffc670e79157f,998f93479f0a0bd2ef35b783db1e8dc0e8b856d3eb3259bf98fef32586989474
1,ivr,775,1,590,1567,775,False,71866.37461469436,16885.191432472966,,,0.114946933658835,0.0003474356231714,0.1145994980356635,0.3717043458518618,bae7ff3dc7b9d8610a44,1141,6101,9,589,621,d6a4ad9da0428e059256ecb19e2639e084d7b44a548adc3cd1bffc670e79157f,998f93479f0a0bd2ef35b783db1e8dc0e8b856d3eb3259bf98fef32586989474
2,cw,1567,2,591,1567,248,False,342815.6890407648,28442.724548028968,310177.302473585,0.0,0.1145994980356636,0.0001238371392383,0.1144756608964252,0.2391395074799716,902937db42f82f467718,2373,6101,9,589,621,d6a4ad9da0428e059256ecb19e2639e084d7b44a548adc3cd1bffc670e79157f,998f93479f0a0bd2ef35b783db1e8dc0e8b856d3eb3259bf98fef32586989474
3,ivr,248,3,592,1565,248,False,353402.0371395446,0.000808605691418,,,0.1144756608964253,0.000277591723224,0.1141980691732012,0.4089563693080286,08155ffdcb0d27576050,351,6101,9,589,621,d6a4ad9da0428e059256ecb19e2639e084d7b44a548adc3cd1bffc670e79157f,998f93479f0a0bd2ef35b783db1e8dc0e8b856d3eb3259bf98fef32586989474
4,cw,1565,4,593,1565,1149,False,244568.3413222852,30705.89161208374,305551.5634734413,41.0,0.1141980691732012,0.0001226541681424,0.1140754150050587,0.2108226331830405,86258f5c8ffdb874521f,2371,6101,9,589,621,d6a4ad9da0428e059256ecb19e2639e084d7b44a548adc3cd1bffc670e79157f,998f93479f0a0bd2ef35b783db1e8dc0e8b856d3eb3259bf98fef32586989474
5,ivr,1149,5,594,1147,1149,False,39520.14583579279,104038.16610766912,,,0.1140754150050588,0.0002298286553107,0.1138455863497479,0.477861527778503,946f712a81f3990f568f,1721,6101,9,589,621,d6a4ad9da0428e059256ecb19e2639e084d7b44a548adc3cd1bffc670e79157f,998f93479f0a0bd2ef35b783db1e8dc0e8b856d3eb3259bf98fef32586989474
6,cw,1328,6,595,1328,1511,False,126993.7852025265,52417.14191887919,267944.5932061407,20.0,0.113845586349748,0.0002137953943465,0.1136317909554015,0.4038567989508161,a92f7617b135de150588,1978,6101,9,589,621,d6a4ad9da0428e059256ecb19e2639e084d7b44a548adc3cd1bffc670e79157f,998f93479f0a0bd2ef35b783db1e8dc0e8b856d3eb3259bf98fef32586989474
7,ivr,1511,7,596,1002,1511,False,118825.23700979384,0.0005407528078649,,,0.1136317909554015,0.0002243617959984,0.113407429159403,0.4471414322584726,d49f2ae16cf70d54ccf4,2281,6101,9,589,621,d6a4ad9da0428e059256ecb19e2639e084d7b44a548adc3cd1bffc670e79157f,998f93479f0a0bd2ef35b783db1e8dc0e8b856d3eb3259bf98fef32586989474
8,cw,1002,8,597,1002,1299,False,434767.0856379094,17020.93201718777,264678.28303585225,74.0,0.113407429159403,0.0001332028711848,0.1132742262882181,0.1746591011967736,18a189c89f59ac1d5a9f,1487,6101,9,589,621,d6a4ad9da0428e059256ecb19e2639e084d7b44a548adc3cd1bffc670e79157f,998f93479f0a0bd2ef35b783db1e8dc0e8b856d3eb3259bf98fef32586989474
9,ivr,1299,9,598,1366,1299,False,420509.5921749559,0.0021041595609858,,,0.1132742262882182,0.0002237535816778,0.1130504727065404,0.4891539796446743,3b2c663a28a9f32bd1d3,1939,6101,9,589,621,d6a4ad9da0428e059256ecb19e2639e084d7b44a548adc3cd1bffc670e79157f,998f93479f0a0bd2ef35b783db1e8dc0e8b856d3eb3259bf98fef32586989474
10,cw,1366,10,599,1366,574,False,163848.3262513742,24681.652647205785,263967.60179175873,285.0,0.1130504727065404,0.0001837520204781,0.1128667206860622,0.2647685073096599,8f683baab6101dc15006,2035,6101,9,589,621,d6a4ad9da0428e059256ecb19e2639e084d7b44a548adc3cd1bffc670e79157f,998f93479f0a0bd2ef35b783db1e8dc0e8b856d3eb3259bf98fef32586989474
11,ivr,574,11,600,368,574,False,171170.62770146053,33966.191936666495,,,0.1128667206860622,0.0002154971212427,0.1126512235648194,0.394050246387763,e4fd83fb3852eb354a66,837,6101,9,589,621,d6a4ad9da0428e059256ecb19e2639e084d7b44a548adc3cd1bffc670e79157f,998f93479f0a0bd2ef35b783db1e8dc0e8b856d3eb3259bf98fef32586989474
12,cw,368,12,601,368,2374,False,61054.86770992864,20688.33913573996,261524.19671981467,126.0,0.1126512235648194,6.386574656588459e-05,0.1125873578182534,0.0904441195725149,b7a9a6b5086135269cb6,539,6101,9,589,621,d6a4ad9da0428e059256ecb19e2639e084d7b44a548adc3cd1bffc670e79157f,998f93479f0a0bd2ef35b783db1e8dc0e8b856d3eb3259bf98fef32586989474
13,ivr,2374,13,602,2373,2374,False,0.0004007616080343,61054.86770992864,,,0.1125873578182535,0.0002121900652026,0.1123751677530509,0.4140297185125807,8a5443659239e3b52e14,3578,6101,9,589,621,d6a4ad9da0428e059256ecb19e2639e084d7b44a548adc3cd1bffc670e79157f,998f93479f0a0bd2ef35b783db1e8dc0e8b856d3eb3259bf98fef32586989474
14,cw,1211,14,603,1211,570,False,189587.70867437567,26521.247332640036,244140.55089594377,41.0,0.1123751677530509,0.0001185384471494,0.1122566293059015,0.174791883101149,f77af89ea66c96b304b5,1805,6101,9,589,621,d6a4ad9da0428e059256ecb19e2639e084d7b44a548adc3cd1bffc670e79157f,998f93479f0a0bd2ef35b783db1e8dc0e8b856d3eb3259bf98fef32586989474
15,ivr,570,15,604,242,570,False,233693.17729156048,17702.580941216176,,,0.1122566293059015,0.0002075683794718,0.1120490609264296,0.3806919272625538,880646809d9f015053f6,833,6101,9,589,621,d6a4ad9da0428e059256ecb19e2639e084d7b44a548adc3cd1bffc670e79157f,998f93479f0a0bd2ef35b783db1e8dc0e8b856d3eb3259bf98fef32586989474
16,cw,242,16,605,242,268,False,348991.291788289,46793.08722501788,233965.2570940997,385.0,0.1120490609264296,0.0001079428504385,0.1119411180759912,0.1647856574117567,d7b0845793265cab0c33,344,6101,9,589,621,d6a4ad9da0428e059256ecb19e2639e084d7b44a548adc3cd1bffc670e79157f,998f93479f0a0bd2ef35b783db1e8dc0e8b856d3eb3259bf98fef32586989474
17,ivr,268,17,606,964,268,False,421590.65785363695,0.000302362604998,,,0.1119411180759911,0.0002063118343913,0.1117348062415997,0.4794000865159749,4756b7ebb0be7c63e552,390,6101,9,589,621,d6a4ad9da0428e059256ecb19e2639e084d7b44a548adc3cd1bffc670e79157f,998f93479f0a0bd2ef35b783db1e8dc0e8b856d3eb3259bf98fef32586989474
18,cw,964,18,607,964,2378,False,465475.6200918937,15298.518209795606,230636.4913168016,74.0,0.1117348062415997,8.529484822365727e-05,0.1116495113933761,0.1078229218400634,c86f06310e89b93ed6ac,1424,6101,9,589,621,d6a4ad9da0428e059256ecb19e2639e084d7b44a548adc3cd1bffc670e79157f,998f93479f0a0bd2ef35b783db1e8dc0e8b856d3eb3259bf98fef32586989474
19,ivr,2378,19,608,2385,2378,False,450514.65744278696,0.0016030898550525,,,0.1116495113933761,0.0002020093326463,0.1114475020607297,0.459618511629999,ffffcd6f3b9393846ab4,3584,6101,9,589,621,d6a4ad9da0428e059256ecb19e2639e084d7b44a548adc3cd1bffc670e79157f,998f93479f0a0bd2ef35b783db1e8dc0e8b856d3eb3259bf98fef32586989474
20,cw,2385,20,609,2385,1373,False,147680.09294355728,20342.25107294782,224851.05279044795,0.0,0.1114475020607297,5.7229536391940024e-05,0.1113902725243378,0.1024025633079572,5fb70d195002f8a4d518,3598,6101,9,589,621,d6a4ad9da0428e059256ecb19e2639e084d7b44a548adc3cd1bffc670e79157f,998f93479f0a0bd2ef35b783db1e8dc0e8b856d3eb3259bf98fef32586989474
21,ivr,1373,21,610,1563,1373,False,192611.60874340503,0.000235550745856,,,0.1113902725243378,0.000198191209936,0.1111920813144017,0.4654792418383525,76b4150b436d217e5b3e,2049,6101,9,589,621,d6a4ad9da0428e059256ecb19e2639e084d7b44a548adc3cd1bffc670e79157f,998f93479f0a0bd2ef35b783db1e8dc0e8b856d3eb3259bf98fef32586989474
22,cw,1563,22,611,1563,678,False,1856248.2931882397,21433.69187337686,215007.41991505728,277.0,0.1111920813144017,9.261862118270698e-05,0.1110994626932189,0.1613514296624947,d834329bf2be8835bae6,2368,6101,9,589,621,d6a4ad9da0428e059256ecb19e2639e084d7b44a548adc3cd1bffc670e79157f,998f93479f0a0bd2ef35b783db1e8dc0e8b856d3eb3259bf98fef32586989474
23,ivr,678,23,612,360,678,False,1980057.3947683552,0.001371334772557,,,0.111099462693219,0.0001968205650067,0.1109026421282122,0.6184598768755003,35f2be5f5aa14265e8a4,983,6101,9,589,621,d6a4ad9da0428e059256ecb19e2639e084d7b44a548adc3cd1bffc670e79157f,998f93479f0a0bd2ef35b783db1e8dc0e8b856d3eb3259bf98fef32586989474
24,cw,360,24,613,360,776,False,89013.40555663584,31077.80842543865,213925.72008975327,527.0,0.1109026421282122,9.757706665041338e-05,0.1108050650615619,0.1734555378788443,6b8ff4c027d9c4c2d75f,526,6101,9,589,621,d6a4ad9da0428e059256ecb19e2639e084d7b44a548adc3cd1bffc670e79157f,998f93479f0a0bd2ef35b783db1e8dc0e8b856d3eb3259bf98fef32586989474
25,ivr,776,25,614,1474,776,False,49197.75745694456,0.000162855227245,,,0.1108050650615618,0.000194907010386,0.1106101580511757,0.2686295085845409,ae187d6f3746213b630c,1142,6101,9,589,621,d6a4ad9da0428e059256ecb19e2639e084d7b44a548adc3cd1bffc670e79157f,998f93479f0a0bd2ef35b783db1e8dc0e8b856d3eb3259bf98fef32586989474
26,cw,1474,26,615,1474,2289,False,86741.68154899513,11694.291478960646,205513.637316936,98.0,0.1106101580511758,8.560408439388881e-05,0.1105245539667819,0.1240188949600556,1db0e6b02c58a5022d3e,2218,6101,9,589,621,d6a4ad9da0428e059256ecb19e2639e084d7b44a548adc3cd1bffc670e79157f,998f93479f0a0bd2ef35b783db1e8dc0e8b856d3eb3259bf98fef32586989474
27,ivr,2289,27,616,2522,2289,False,55559.155145946934,0.0005549975612666,,,0.1105245539667819,0.0001947122944512,0.1103298416723306,0.2806070329599051,19f19f196ba5787a01b0,3458,6101,9,589,621,d6a4ad9da0428e059256ecb19e2639e084d7b44a548adc3cd1bffc670e79157f,998f93479f0a0bd2ef35b783db1e8dc0e8b856d3eb3259bf98fef32586989474
28,cw,2522,28,617,2522,1774,False,540509.218226703,36178.397205311645,203005.07947118525,180.0,0.1103298416723307,0.000176423693769,0.1101534179785617,0.280622795868073,064249131c1c3106e540,3810,6101,9,589,621,d6a4ad9da0428e059256ecb19e2639e084d7b44a548adc3cd1bffc670e79157f,998f93479f0a0bd2ef35b783db1e8dc0e8b856d3eb3259bf98fef32586989474
29,ivr,1774,29,618,293,1774,False,450943.75180667447,0.0003661485388875,,,0.1101534179785617,0.0001912131185651,0.1099622048599965,0.5535298366651547,ca467c94f14b2219503e,2692,6101,9,589,621,d6a4ad9da0428e059256ecb19e2639e084d7b44a548adc3cd1bffc670e79157f,998f93479f0a0bd2ef35b783db1e8dc0e8b856d3eb3259bf98fef32586989474
30,cw,293,30,619,293,928,False,126315.54606961494,26072.33229192279,202924.010876768,601.0,0.1099622048599965,6.870476075319232e-05,0.1098935000992433,0.1077265786535142,b6017da51a674177d16d,432,6101,9,589,621,d6a4ad9da0428e059256ecb19e2639e084d7b44a548adc3cd1bffc670e79157f,998f93479f0a0bd2ef35b783db1e8dc0e8b856d3eb3259bf98fef32586989474
31,ivr,928,31,620,1071,928,False,111151.98220986252,43779.51993125786,,,0.1098935000992433,0.0001882894447192,0.109705210654524,0.3539297132818636,fe7d7af2c919facfe5f5,1374,6101,9,589,621,d6a4ad9da0428e059256ecb19e2639e084d7b44a548adc3cd1bffc670e79157f,998f93479f0a0bd2ef35b783db1e8dc0e8b856d3eb3259bf98fef32586989474
0,cw,1415,0,621,1415,1373,False,196388.45234573583,35122.201485939564,290170.54121893126,20.0,0.094278571834782,7.772082001410165e-05,0.0942008510147679,0.1649363175408609,fbf7711e24f45bf06d4f,2158,6101,10,621,653,a432a4c5c1d36c80f0d5487d325354fe31bb6de85c26d38be128330c0773c618,b9368f4bda42ac92bec0e3b13b770c522319b81bc6bc2e8b96c7012ac068e985
1,ivr,1373,1,622,1373,1373,True,5.820766091346741e-11,63338.48346203609,,,0.0942008510147679,0.0003078937449023,0.0938929572698655,0.452666522263893,41adc20d963708a187a8,2089,6101,10,621,653,a432a4c5c1d36c80f0d5487d325354fe31bb6de85c26d38be128330c0773c618,b9368f4bda42ac92bec0e3b13b770c522319b81bc6bc2e8b96c7012ac068e985
2,cw,1589,2,623,1589,1236,False,450150.8386057886,55612.985353994285,205554.2635860046,248.0,0.0938929572698655,0.000148331453651,0.0937446258162145,0.3093622029750419,6a4e95d2a3cca31094a1,2442,6101,10,621,653,a432a4c5c1d36c80f0d5487d325354fe31bb6de85c26d38be128330c0773c618,b9368f4bda42ac92bec0e3b13b770c522319b81bc6bc2e8b96c7012ac068e985
3,ivr,1236,3,624,889,1236,False,277502.98133123864,64933.42882519728,,,0.0937446258162145,0.0002690306528606,0.0934755951633538,0.6885290790724072,7954bf73f74c7fbcecb2,1865,6101,10,621,653,a432a4c5c1d36c80f0d5487d325354fe31bb6de85c26d38be128330c0773c618,b9368f4bda42ac92bec0e3b13b770c522319b81bc6bc2e8b96c7012ac068e985
4,cw,889,4,625,889,1309,False,255592.34785912748,41568.415280595465,182013.53299879743,101.0,0.0934755951633538,0.000108152889188,0.0933674422741658,0.1726088426284022,7bdb81ebd10a45bc8ad1,1339,6101,10,621,653,a432a4c5c1d36c80f0d5487d325354fe31bb6de85c26d38be128330c0773c618,b9368f4bda42ac92bec0e3b13b770c522319b81bc6bc2e8b96c7012ac068e985
5,ivr,1309,5,626,910,1309,False,147052.5680223665,67730.64380595554,,,0.0933674422741658,0.0002548991490872,0.0931125431250785,0.537220967087071,5da8c25a3982216fb112,1977,6101,10,621,653,a432a4c5c1d36c80f0d5487d325354fe31bb6de85c26d38be128330c0773c618,b9368f4bda42ac92bec0e3b13b770c522319b81bc6bc2e8b96c7012ac068e985
6,cw,910,6,627,910,1541,False,426371.4373195569,20153.236361906893,175544.23739805492,20.0,0.0931125431250785,3.350460340440404e-05,0.0930790385216742,0.0810327654358794,cbe7e55e896b42820ba5,1365,6101,10,621,653,a432a4c5c1d36c80f0d5487d325354fe31bb6de85c26d38be128330c0773c618,b9368f4bda42ac92bec0e3b13b770c522319b81bc6bc2e8b96c7012ac068e985
7,ivr,1541,7,628,2587,1541,False,336375.4695746293,0.003399429260753,,,0.0930790385216742,0.0002529598263903,0.0928260786952838,0.6002899519611564,7de812bda21b4dfe46dc,2372,6101,10,621,653,a432a4c5c1d36c80f0d5487d325354fe31bb6de85c26d38be128330c0773c618,b9368f4bda42ac92bec0e3b13b770c522319b81bc6bc2e8b96c7012ac068e985
8,cw,2587,8,629,2587,2622,False,459753.6020332895,40844.06027758673,159991.92840731848,269.0,0.0928260786952838,0.000110020052546,0.0927160586427378,0.2080521312347547,e97ed592e525b9c30dec,3953,6101,10,621,653,a432a4c5c1d36c80f0d5487d325354fe31bb6de85c26d38be128330c0773c618,b9368f4bda42ac92bec0e3b13b770c522319b81bc6bc2e8b96c7012ac068e985
9,ivr,2622,9,630,1604,2622,False,520098.2234790315,0.0039705230155959,,,0.0927160586427377,0.0002278194009942,0.0924882392417435,0.5603430577705509,0dccaa29989ef4956786,4011,6101,10,621,653,a432a4c5c1d36c80f0d5487d325354fe31bb6de85c26d38be128330c0773c618,b9368f4bda42ac92bec0e3b13b770c522319b81bc6bc2e8b96c7012ac068e985
10,cw,1604,10,631,1604,2630,False,198649.9350390948,17754.65242076049,155793.83420893992,232.0,0.0924882392417435,5.5466657479747465e-05,0.0924327725842637,0.1171801146868214,f82ada7b7829522e1c9c,2464,6101,10,621,653,a432a4c5c1d36c80f0d5487d325354fe31bb6de85c26d38be128330c0773c618,b9368f4bda42ac92bec0e3b13b770c522319b81bc6bc2e8b96c7012ac068e985
11,ivr,2630,11,632,2112,2630,False,160647.6476242623,32572.084586015728,,,0.0924327725842638,0.0002084349206318,0.0922243376636319,0.4897086479801713,cf8ab33c25ad391a584c,4022,6101,10,621,653,a432a4c5c1d36c80f0d5487d325354fe31bb6de85c26d38be128330c0773c618,b9368f4bda42ac92bec0e3b13b770c522319b81bc6bc2e8b96c7012ac068e985
