column,protocol,seed,budget,actual_budget,method,V1_r2,V1_rmse,V1_mae,V2_r2,V2_rmse,V2_mae,combined_normalized_rmse,all_outputs_finite,normalized_rmse
25g,compound,536279090,50,48,additive_policy,0.8306768711072433,10.10385065995447,6.546860619698335,0.9323799109637098,10.644769406524484,7.97655495793423,1.0204496704671193,True,0.9722009543710814
25g,compound,536279090,70,71,scale_only,0.8376992488807711,9.892112362918036,7.74259832301723,0.8616752868151785,15.224683673847792,12.808288399590069,1.111949068344024,True,1.101206390746396
25g,compound,536279090,70,71,affine,0.8670842960485169,8.951935076016067,6.300315469870013,0.9113194325973111,12.190250226734195,9.336833865821095,0.9658277910074758,True,0.9471731305680615
25g,compound,536279090,70,71,local_identity_shrinkage,0.8670842962780022,8.951935068288096,6.3003155394138615,0.9113194338813224,12.190250138482503,9.336833824852324,0.9658277882757823,True,0.9471731273329463
25g,compound,536279090,70,71,target_head_only,0.5520013338047789,16.434902668800117,9.977733943396226,0.4247850124003142,31.046559906229753,20.521224674528302,2.009942861484626,True,2.008456602351159
25g,compound,536279090,70,71,conditional_EA,0.8778779946886641,8.580759690559661,5.751346962806796,0.9008770264110086,12.88800066346666,9.731564119612504,0.9561741704709843,True,0.9453213044068902
25g,compound,536279090,70,71,additive_EA_control,0.8730664839198267,8.748164301995295,6.187094882524007,0.9116389617342233,12.168268775362614,9.233591034636337,0.9501275638455522,True,0.9335593022023818
25g,compound,536279090,70,71,conditional_policy,0.8670842969179597,8.951935046737376,6.300315443140055,0.9113194312535061,12.190250319095567,9.33683392663321,0.9658277910773351,True,0.9471731315827528
25g,compound,536279090,70,71,additive_policy,0.8670842969179597,8.951935046737376,6.300315443140055,0.9113194312535061,12.190250319095567,9.33683392663321,0.9658277910773351,True,0.9471731315827528
25g,compound,536279090,100,98,scale_only,0.8326024253925969,10.04623554799647,8.03210491286578,0.8696446450351353,14.779604994093027,12.345029821259674,1.111459516457471,True,1.097143687884655
25g,compound,536279090,100,98,affine,0.8634865838051078,9.07227995542159,6.3390766328218655,0.9115035184276655,12.177591206954757,9.471880664493268,0.9745226490293141,True,0.9544158457041054
25g,compound,536279090,100,98,local_identity_shrinkage,0.8634865820641808,9.072280013270031,6.339076699204404,0.9115035208617125,12.177591039485787,9.471880548398891,0.9745226493176693,True,0.9544158441663515
25g,compound,536279090,100,98,target_head_only,0.5440716587943333,16.57971537292948,10.132507169811321,0.4243746647622826,31.05763195017209,20.500872405660377,2.0198270260635747,True,2.017989978037528
25g,compound,536279090,100,98,conditional_EA,0.8768137677438163,8.618066918809319,5.856703327189225,0.9050673394351658,12.61264624711555,9.695456695789012,0.9517626181052432,True,0.9391247423809874
25g,compound,536279090,100,98,additive_EA_control,0.8744658670997242,8.69980842907427,6.169624201885338,0.9111808622379786,12.199770621331076,9.34211296947873,0.9473294420993712,True,0.931470651068246
25g,compound,536279090,100,98,conditional_policy,0.863486582612939,9.072279995035606,6.339076631141403,0.9115035184536245,12.177591205168705,9.471880611013916,0.9745226519559463,True,0.9544158481622453
25g,compound,536279090,100,98,additive_policy,0.863486582612939,9.072279995035606,6.339076631141403,0.9115035184536245,12.177591205168705,9.471880611013916,0.9745226519559463,True,0.9544158481622453
25g,compound,769539383,30,30,scale_only,0.8314989066623624,16.352700983118517,12.819371234825681,0.8471391203806011,25.080267294392968,19.024768648064043,1.8358473043400032,True,1.8176812058663683
25g,compound,769539383,30,30,affine,0.8334694643364686,16.256800397335173,9.727017288427458,0.8626603016843146,23.772892585296248,16.408713211410117,1.7948791574674192,True,1.770934855150759
25g,compound,769539383,30,30,local_identity_shrinkage,0.8613787232711234,14.832114900575828,8.897382783712391,0.8769492165919635,22.50226189836613,14.712376913322084,1.6586620495233269,True,1.6410138787223008
25g,compound,769539383,30,30,target_head_only,0.47605799116172476,28.835649924747464,16.260729157657657,0.3102811236590107,53.27458060904927,32.208988837837836,3.490941561891779,True,3.486659956843162
25g,compound,769539383,30,30,conditional_EA,0.868187484431598,14.463268816384367,8.60006983588413,0.8779048575998093,22.414712684985922,14.778740873390259,1.6298883660892198,True,1.6148860341816917
25g,compound,769539383,30,30,additive_EA_control,0.86016995450818,14.896642089425422,8.978420071156506,0.8740543842194128,22.76541179937782,14.325424934976986,1.670225416145037,True,1.653292719010027
25g,compound,769539383,30,30,conditional_policy,0.868187484431598,14.463268816384367,8.60006983588413,0.8779048575998093,22.414712684985922,14.778740873390259,1.6298883660892198,True,1.6148860341816917
25g,compound,769539383,30,30,additive_policy,0.8613787204513739,14.832115051428755,8.8973829234718,0.8769492181175437,22.50226175887491,14.712376884353267,1.6586620567254182,True,1.641013883956246
25g,compound,769539383,50,52,scale_only,0.8202220834828171,16.89103669639976,13.686163194771224,0.8493590677369184,24.897485085315704,18.54841043389372,1.8699681411420968,True,1.8461562810157337
25g,compound,769539383,50,52,affine,0.8266902141837831,16.584396667632316,10.4651456453584,0.8712082835686903,23.021199536017296,15.257653531815594,1.8000504718702086,True,1.7683437051641577
25g,compound,769539383,50,52,local_identity_shrinkage,0.8449505245069359,15.686399979284202,10.965507884048641,0.8768989872526081,22.506854142303677,14.612496012213652,1.7209045042901068,True,1.6953649549647838
25g,compound,769539383,50,52,target_head_only,0.47737236493412105,28.799458303417516,16.070807995495493,0.31358857879112734,53.146691523392924,31.943768180180175,3.4847590187038127,True,3.4803859207373993
25g,compound,769539383,50,52,conditional_EA,0.854395318463133,15.201127558207846,10.146588434909061,0.8797247782616806,22.24703134164453,15.34920815162751,1.6787829665270562,True,1.6564914040268066
25g,compound,769539383,50,52,additive_EA_control,0.851058552804217,15.374320086039654,10.435946612094964,0.8762397668161426,22.567037106873858,14.972242136129324,1.699617458085849,True,1.6774338415552807
25g,compound,769539383,50,52,conditional_policy,0.854395318463133,15.201127558207846,10.146588434909061,0.8797247782616806,22.24703134164453,15.34920815162751,1.6787829665270562,True,1.6564914040268066
25g,compound,769539383,50,52,additive_policy,0.851058552804217,15.374320086039654,10.435946612094964,0.8762397668161426,22.567037106873858,14.972242136129324,1.699617458085849,True,1.6774338415552807
25g,compound,769539383,70,70,scale_only,0.8415743544268067,15.856264317258937,10.277886922104074,0.8476269850343674,25.040212722013784,16.591058414523875,1.799357430141868,True,1.7849343059691598
25g,compound,769539383,70,70,affine,0.8720814841727584,14.248030623246708,8.145087173097437,0.8830590984956298,21.93649322273989,13.693454663228431,1.6017924451939523,True,1.5863549608018264
25g,compound,769539383,70,70,local_identity_shrinkage,0.8720814842720085,14.248030617719287,8.145087178984888,0.8830590983541667,21.936493236008147,13.693454696269848,1.6017924451495442,True,1.5863549608637464
25g,compound,769539383,70,70,target_head_only,0.4622015203945913,29.21446375220953,16.222820945945948,0.3066186143104387,53.415841283825095,32.03788536936937,3.5203572643507304,True,3.515090794887895
25g,compound,769539383,70,70,conditional_EA,0.8690525164425981,14.41573241761209,8.299631815028476,0.8845198487242545,21.79905442071568,14.098997733681873,1.6102237782327262,True,1.5927218756031536
25g,compound,769539383,70,70,additive_EA_control,0.8732069987528359,14.185210175114925,8.084958804429073,0.8832151056462894,21.921855949126343,13.524739080721488,1.5969073257705655,True,1.5819134813521036
25g,compound,769539383,70,70,conditional_policy,0.8690525164425981,14.41573241761209,8.299631815028476,0.8845198487242545,21.79905442071568,14.098997733681873,1.6102237782327262,True,1.5927218756031536
25g,compound,769539383,70,70,additive_policy,0.841574356254547,15.856264225792897,10.277886891478317,0.8476269896855522,25.040212339837662,16.59105847912691,1.7993574133621255,True,1.78493428827906
25g,compound,769539383,100,98,scale_only,0.8402436506424314,15.922717789396934,10.198460652169851,0.8437248453091272,25.358814816565157,16.160487971486194,1.8126658737140928,True,1.7990600117542783
25g,compound,769539383,100,98,affine,0.8671051173600902,14.522529352408636,8.317859331423703,0.8722806266779818,22.92515987311812,13.666103826593448,1.6477687637856633,True,1.6345219433148932
25g,compound,769539383,100,98,local_identity_shrinkage,0.8671051169962278,14.522529372289771,8.317859339330967,0.8722806296001657,22.92515961085746,13.666103759453804,1.6477687581378342,True,1.6345219364197994
25g,compound,769539383,100,98,target_head_only,0.4597347471492843,29.281387527411653,16.165560387387387,0.3040760240005459,53.51368810008395,31.936762126126126,3.5277020309558798,True,3.522380572151582
25g,compound,769539383,100,98,conditional_EA,0.8548833959773257,15.175628527378317,8.849217051912357,0.8662127085520879,23.46342538160967,14.20507219103208,1.708695681737694,True,1.6927047849382597
25g,compound,769539383,100,98,additive_EA_control,0.8644576148460537,14.666473294804526,8.486023556885064,0.8702123256431338,23.110040615939774,13.917904807411798,1.6629618967913302,True,1.6494058648799426
25g,compound,769539383,100,98,conditional_policy,0.8548833959773257,15.175628527378317,8.849217051912357,0.8662127085520879,23.46342538160967,14.20507219103208,1.708695681737694,True,1.6927047849382597
25g,compound,769539383,100,98,additive_policy,0.8644576148460537,14.666473294804526,8.486023556885064,0.8702123256431338,23.110040615939774,13.917904807411798,1.6629618967913302,True,1.6494058648799426
25g,compound,1362771960,30,32,scale_only,0.7757826659903622,17.230434775656178,10.207481303018362,0.7990432461414191,27.010676178502862,14.770513169656896,1.9499353217277362,True,1.9334155685977852
25g,compound,1362771960,30,32,affine,0.8090238681346862,15.901979537010277,9.580745123833843,0.8523809963696124,23.15022880942182,14.089702230374474,1.7530484557904606,True,1.7290542274844047
25g,compound,1362771960,30,32,local_identity_shrinkage,0.8090238652854764,15.901979655632624,9.580745142428613,0.8523809953772837,23.150228887232377,14.089702232223818,1.7530484664435304,True,1.7290542374315372
25g,compound,1362771960,30,32,target_head_only,0.4306292050905215,27.457389048777635,15.48265055140187,0.3074036263901818,50.14461019241759,30.573906364485985,3.306909630536195,True,3.301856989898652
25g,compound,1362771960,30,32,conditional_EA,0.8496165112619997,14.111127692064537,8.578856935463115,0.8596199372489679,22.575473554666775,13.719227087362905,1.609191616165208,True,1.5975409559231524
25g,compound,1362771960,30,32,additive_EA_control,0.8259514135104513,15.180878143903039,8.99960707563267,0.8482175754560222,23.47442136580554,14.186091684718834,1.7093632561765268,True,1.6933798860133602
25g,compound,1362771960,30,32,conditional_policy,0.7757826669348646,17.230434739365077,10.207481288064402,0.7990432413227065,27.01067650234538,14.77051320974107,1.9499353278236085,True,1.9334155763668668
25g,compound,1362771960,30,32,additive_policy,0.7757826669348646,17.230434739365077,10.207481288064402,0.7990432413227065,27.01067650234538,14.77051320974107,1.9499353278236085,True,1.9334155763668668
25g,compound,1362771960,50,52,scale_only,0.7559995391065522,17.974506162734205,14.58646330883113,0.8399531473754607,24.105032533496423,17.865044817138436,1.9302495401471136,True,1.8902610309721606
25g,compound,1362771960,50,52,affine,0.22594292442530328,32.014604154895785,15.827658694786894,0.6185533489691567,37.213546095208166,20.963735977091634,3.306486072814717,True,3.1888602724785446
25g,compound,1362771960,50,52,local_identity_shrinkage,0.786759238327228,16.803384164642974,12.958798159557192,0.7756557222294439,28.5391905591764,20.003704156780262,1.9620060030560482,True,1.9538560274300445
25g,compound,1362771960,50,52,target_head_only,0.46540589952134803,26.6056408861386,14.454764771028039,0.31675096378555345,49.805082845217406,29.990944654205602,3.240243360110422,True,3.237249982546933
25g,compound,1362771960,50,52,conditional_EA,0.8093115675431776,15.889997111824709,11.299907343191013,0.7675337758828806,29.051200501839393,19.475201446042767,1.9146898581308334,True,1.9118216521020845
25g,compound,1362771960,50,52,additive_EA_control,0.8185444398387646,15.50053842832245,11.66021005400385,0.7761088523737103,28.510354289631863,19.77090079599638,1.87279474023735,True,1.870287728741235
25g,compound,1362771960,50,52,conditional_policy,0.7559995449560319,17.974505947280697,14.586463216809424,0.8399531470208955,24.105032560197365,17.86504488396404,1.9302495246355003,True,1.8902610181310946
25g,compound,1362771960,50,52,additive_policy,0.7559995449560319,17.974505947280697,14.586463216809424,0.8399531470208955,24.105032560197365,17.86504488396404,1.9302495246355003,True,1.8902610181310946
25g,compound,1362771960,70,70,scale_only,0.7540418541202071,18.046469389333044,14.667088644281002,0.8386796936909993,24.20074145340105,18.065987877374585,1.937958245772577,True,1.897804092907133
25g,compound,1362771960,70,70,affine,0.3886021652390056,28.452707032468357,15.078666206847357,0.6574121130679742,35.267132916442044,19.365495829421036,2.987556400606566,True,2.902305853825388
25g,compound,1362771960,70,70,local_identity_shrinkage,0.7842814133342126,16.90072857487559,13.143428109325976,0.7638364827024353,29.281313685133384,20.88774916312994,1.9896987718752224,True,1.9831139484593994
25g,compound,1362771960,70,70,target_head_only,0.47209055207917483,26.438776967021127,14.204019579439253,0.3253162737721539,49.491916368100775,29.84407,3.2198975326445844,True,3.216921834465245
25g,compound,1362771960,70,70,conditional_EA,0.8026689816143472,16.16439008808227,11.679816932391798,0.7549265734403496,29.828558389582145,20.451586196408723,1.9558665392406935,True,1.9534099514511727
25g,compound,1362771960,70,70,additive_EA_control,0.8146077841353436,15.66777736050278,11.947564173249043,0.7638918994041451,29.27787799564246,20.67971110092247,1.9066049960886335,True,1.904770763785629
25g,compound,1362771960,70,70,conditional_policy,0.7540418551823665,18.046469350366596,14.6670887490381,0.8386796930821007,24.200741499073533,18.06598795637925,1.9379582439538663,True,1.8978040918550083
25g,compound,1362771960,70,70,additive_policy,0.7540418551823665,18.046469350366596,14.6670887490381,0.8386796930821007,24.200741499073533,18.06598795637925,1.9379582439538663,True,1.8978040918550083
25g,compound,1362771960,100,98,scale_only,0.7869804552851881,16.79466594853359,13.033490769118075,0.8406533548486296,24.052244787004227,17.746228467080318,1.8413572693162534,True,1.8137530673771884
25g,compound,1362771960,100,98,affine,0.7664772741650998,17.584345960727298,11.36004394384387,0.8043108764469673,26.654313228406316,16.12423315560887,1.9658264489566344,True,1.9447894904489225
25g,compound,1362771960,100,98,local_identity_shrinkage,0.7912683985945643,16.624773859315116,11.680611447467685,0.8306424479893258,24.796274573164688,15.53432566545085,1.8480222276374212,True,1.8261129235602396
25g,compound,1362771960,100,98,target_head_only,0.49971084653238684,25.737845381966146,14.123777084112147,0.3300034566276657,49.31970088474939,30.13796591588785,3.168644040841455,True,3.1670884338645964
25g,compound,1362771960,100,98,conditional_EA,0.8416642079465331,14.47942092182451,10.092619955786317,0.8336309260191235,24.576523688937158,15.393000962576563,1.6902151350078345,True,1.6831460442894346
25g,compound,1362771960,100,98,additive_EA_control,0.82608436788176,15.17507875836727,11.018343591425923,0.8349747241370793,24.477067565724408,15.700112839629933,1.7359482927190557,True,1.7241954674169402
25g,compound,1362771960,100,98,conditional_policy,0.8416642079465331,14.47942092182451,10.092619955786317,0.8336309260191235,24.576523688937158,15.393000962576563,1.6902151350078345,True,1.6831460442894346
25g,compound,1362771960,100,98,additive_policy,0.7869804594925425,16.794665782677658,13.033490736281454,0.8406533532357302,24.05224490873208,17.746228722687576,1.841357260210283,True,1.8137530606387715
25g,compound,1425370602,30,33,scale_only,0.8013687319868665,15.31049386993016,10.302863085236249,0.8477636842046111,20.69662161685008,15.308754479587915,1.6481443283673098,True,1.6152114665439021
25g,compound,1425370602,30,33,affine,0.809951828224821,14.97604859066245,9.289023000756309,0.8786015424013123,18.481912578961598,11.704167657765577,1.5706521689978346,True,1.5251091186542156
25g,compound,1425370602,30,33,local_identity_shrinkage,0.8099518215760966,14.976048852626606,9.289023088005015,0.8786016055374274,18.48190777298492,11.70416560021547,1.5706520797081174,True,1.5251089858050073
25g,compound,1425370602,30,33,target_head_only,0.4400626319547213,25.70603640274385,14.802989232673267,0.2917675095762723,44.640417772171716,28.505387435643566,3.0292835400167566,True,3.019538323289926
25g,compound,1425370602,30,33,conditional_EA,0.8353338943651676,13.940151693718903,8.406003857464079,0.886132287282313,17.899488707195538,12.934591223389328,1.4780852131351585,True,1.4412626488903002
25g,compound,1425370602,30,33,additive_EA_control,0.8206806033894327,14.547187175537566,8.88745180475223,0.8814737642347475,18.26196782146832,11.891417450958631,1.5327596768860687,True,1.4910553592760785
25g,compound,1425370602,30,33,conditional_policy,0.8353338943651676,13.940151693718903,8.406003857464079,0.886132287282313,17.899488707195538,12.934591223389328,1.4780852131351585,True,1.4412626488903002
25g,compound,1425370602,30,33,additive_policy,0.8206806033894327,14.547187175537566,8.88745180475223,0.8814737642347475,18.26196782146832,11.891417450958631,1.5327596768860687,True,1.4910553592760785
25g,compound,1425370602,50,47,scale_only,0.7992320154137372,15.392622625615857,10.245723754972309,0.8453154830489273,20.862375113270723,14.877984133882766,1.658316183952914,True,1.6255780531486717
25g,compound,1425370602,50,47,affine,0.8182288122259279,14.646299643586635,9.031717163097987,0.8764431255748295,18.645489268141763,11.844574007687143,1.5492051294149087,True,1.5092725008924432
25g,compound,1425370602,50,47,local_identity_shrinkage,0.8182288163889255,14.646299475868883,9.031717060624985,0.8764431248394056,18.645489323631754,11.844574037614654,1.549205117938028,True,1.509272491975803
25g,compound,1425370602,50,47,target_head_only,0.43729262541511105,25.769541757438745,14.695376202970298,0.2896552396574972,44.706937179095675,28.338356524752474,3.0355199741672187,True,3.0256368638326867
25g,compound,1425370602,50,47,conditional_EA,0.834619660461104,13.970351459936953,8.37718703905684,0.8886721159569372,17.69873817290843,11.750790197027325,1.4757026976544845,True,1.4369353623652756
25g,compound,1425370602,50,47,additive_EA_control,0.8232665649631882,14.441913907916968,8.786205368970581,0.8757221593748062,18.699809250958303,11.906696808179076,1.5349542237488603,True,1.497992722579299
25g,compound,1425370602,50,47,conditional_policy,0.834619660461104,13.970351459936953,8.37718703905684,0.8886721159569372,17.69873817290843,11.750790197027325,1.4757026976544845,True,1.4369353623652756
25g,compound,1425370602,50,47,additive_policy,0.8182288119655154,14.646299654078067,9.03171722287415,0.8764431234193358,18.64548943078037,11.844574040891596,1.5492051340004778,True,1.5092725066164405
25g,compound,1425370602,70,72,scale_only,0.8032971183032044,15.235992619534365,10.369417089582242,0.8457450034025912,20.83339017007024,14.922575134849989,1.6459166492982067,True,1.6147377021444196
25g,compound,1425370602,70,72,affine,0.8248517279737746,14.377001595468471,8.927296174702272,0.8807906487657354,18.31451783100091,11.577134000013329,1.520996440921006,True,1.4818906870675217
25g,compound,1425370602,70,72,local_identity_shrinkage,0.8248517293675482,14.377001538264693,8.927296116480465,0.8807906478003167,18.314517905161114,11.577134036491389,1.5209964382942158,True,1.4818906857441605
25g,compound,1425370602,70,72,target_head_only,0.4498211387386388,25.48105131576298,14.437078752475248,0.3035239850063711,44.268357613834354,27.872530297029698,3.0033021082707987,True,2.993690455487311
25g,compound,1425370602,70,72,conditional_EA,0.8553580486234834,13.065093694581003,7.9408490148634545,0.8888713517249104,17.682893980799438,12.377991502995242,1.40695614607185,True,1.378999888667672
25g,compound,1425370602,70,72,additive_EA_control,0.8395237123174795,13.761660101458592,8.399617211274213,0.8822521888322904,18.201901026522545,11.71035019570463,1.4717467589236843,True,1.439341959914922
25g,compound,1425370602,70,72,conditional_policy,0.8553580486234834,13.065093694581003,7.9408490148634545,0.8888713517249104,17.682893980799438,12.377991502995242,1.40695614607185,True,1.378999888667672
25g,compound,1425370602,70,72,additive_policy,0.8395237123174795,13.761660101458592,8.399617211274213,0.8822521888322904,18.201901026522545,11.71035019570463,1.4717467589236843,True,1.439341959914922
25g,compound,1425370602,100,99,scale_only,0.8064070416831157,15.115070272072936,10.870476766215951,0.8478589950525192,20.69014181802306,15.422215134620906,1.6333949551282183,True,1.6026094254664076
25g,compound,1425370602,100,99,affine,0.8305878111910309,14.139619387664196,9.178593605275369,0.883962708736321,18.069208045409994,11.658375553404184,1.4972141940656494,True,1.4591982645204586
25g,compound,1425370602,100,99,local_identity_shrinkage,0.8305878116376576,14.139619369025832,9.178593582717868,0.8839627082688705,18.069208081805453,11.658375601557545,1.4972141934979157,True,1.4591982644697152
25g,compound,1425370602,100,99,target_head_only,0.4520582084462127,25.429194588185403,14.343071638613859,0.30441636379967785,44.239988506535276,27.780579059405945,2.9989508008968864,True,2.9895175961051117
25g,compound,1425370602,100,99,conditional_EA,0.8670409933149182,12.526342246346115,8.06383473176998,0.8895652974906594,17.627596871372248,12.479492515479107,1.3655470448082683,True,1.3430938620793393
25g,compound,1425370602,100,99,additive_EA_control,0.8507365920550256,13.272174069073003,8.56508412218957,0.8850967175901959,17.98069791848259,11.765616263422627,1.4296826725233376,True,1.4014021580976137
25g,compound,1425370602,100,99,conditional_policy,0.8670409933149182,12.526342246346115,8.06383473176998,0.8895652974906594,17.627596871372248,12.479492515479107,1.3655470448082683,True,1.3430938620793393
25g,compound,1425370602,100,99,additive_policy,0.8507365920550256,13.272174069073003,8.56508412218957,0.8850967175901959,17.98069791848259,11.765616263422627,1.4296826725233376,True,1.4014021580976137
25g,compound,2767143051,30,30,scale_only,0.8551959926982872,15.453745966849553,11.427606341612032,0.8626813099801175,23.347357120689534,17.744788074876677,1.7256098852804274,True,1.7067427229045466
25g,compound,2767143051,30,30,affine,0.8618084539227493,15.096776181431256,8.97513690944137,0.8746152843000924,22.30977550878546,13.244560212334196,1.6728001289196754,True,1.6518212610740246
25g,compound,2767143051,30,30,local_identity_shrinkage,0.8618084531482006,15.096776223739154,8.975136937841993,0.8746152896093263,22.30977503644791,13.244560033596466,1.6728001198076632,True,1.6518212490683504
25g,compound,2767143051,30,30,target_head_only,0.48313283912800953,29.19664495411386,17.521041000000004,0.3239388689006224,51.80430889582935,34.37313833333333,3.4722464512303843,True,3.463839394049341
25g,compound,2767143051,30,30,conditional_EA,0.8756243884926733,14.322244817696324,8.61497759110871,0.8425140909549957,25.003093864141547,16.940440482767364,1.6915338578170593,True,1.6864393874776602
25g,compound,2767143051,30,30,additive_EA_control,0.8740786482442781,14.410968442427714,8.562112096861556,0.8626812885767543,23.347358940223145,15.94151134846844,1.6513456777086197,True,1.6405738298076655
25g,compound,2767143051,30,30,conditional_policy,0.8756243884926733,14.322244817696324,8.61497759110871,0.8425140909549957,25.003093864141547,16.940440482767364,1.6915338578170593,True,1.6864393874776602
25g,compound,2767143051,30,30,additive_policy,0.8740786482442781,14.410968442427714,8.562112096861556,0.8626812885767543,23.347358940223145,15.94151134846844,1.6513456777086197,True,1.6405738298076655
25g,compound,2767143051,50,48,scale_only,0.8596947245904852,15.211795518645467,9.610630528489851,0.8841220253416396,21.44733564379924,14.319463522996239,1.659315080760466,True,1.6322967757928724
25g,compound,2767143051,50,48,affine,0.8506840494222723,15.692660539653993,9.740235860861715,0.8821030330065835,21.633371922402237,13.291022840960212,1.6995603152691219,True,1.6685958020971898
25g,compound,2767143051,50,48,local_identity_shrinkage,0.8506840501258911,15.692660502679876,9.740235851292846,0.8821030339652082,21.63337183445136,13.291022810077509,1.6995603103541002,True,1.6685957970156302
25g,compound,2767143051,50,48,target_head_only,0.47294595341047996,29.482958057343087,17.600926247126434,0.32066599442060206,51.92955222616648,34.230311379310336,3.495271803344423,True,3.4859024829353578
25g,compound,2767143051,50,48,conditional_EA,0.865444315438943,14.896852018286046,8.951342610122383,0.8833847979897982,21.51545252926173,13.965021563425125,1.637872326245112,True,1.6144307086446221
25g,compound,2767143051,50,48,additive_EA_control,0.8593242416538849,15.23186602283603,9.255025469636808,0.8822898037813541,21.616229483433084,13.295201612862634,1.6650277996026448,True,1.6388231543823664
25g,compound,2767143051,50,48,conditional_policy,0.865444315438943,14.896852018286046,8.951342610122383,0.8833847979897982,21.51545252926173,13.965021563425125,1.637872326245112,True,1.6144307086446221
25g,compound,2767143051,50,48,additive_policy,0.8506840516828932,15.69266042086174,9.740235945657428,0.8821030338165823,21.63337184808733,13.29102286893791,1.6995603046062273,True,1.6685957922479955
25g,compound,2767143051,70,69,scale_only,0.8613010235571463,15.124467974033575,9.682626148525175,0.8842336572168417,21.437002432505565,14.15333576733782,1.6526147307308114,True,1.626434072083467
25g,compound,2767143051,70,69,affine,0.8670751378232199,14.806301474758891,8.696059693972808,0.8880733319700265,21.078499320215304,12.34837281773097,1.6201730457553214,True,1.5950950637396346
25g,compound,2767143051,70,69,local_identity_shrinkage,0.8670751387748507,14.806301421758526,8.69605968158018,0.8880733332748122,21.078499197353946,12.348372727313292,1.6201730387625422,True,1.5950950565553765
25g,compound,2767143051,70,69,target_head_only,0.47417173390197265,29.448653537534817,17.41839635632184,0.3215184114927132,51.89696182794779,34.05795648275862,3.492004988083587,True,3.4827121029683528
25g,compound,2767143051,70,69,conditional_EA,0.8862145529061166,13.698936063911388,7.892194889023234,0.8893467514689503,20.9582484611794,12.969470106438544,1.5365494728348725,True,1.5210877651230876
25g,compound,2767143051,70,69,additive_EA_control,0.8803050095593014,14.050166336008195,8.209677788413778,0.8882955798811172,21.057561592126675,12.379433448420093,1.564462666801972,True,1.5464636795979674
25g,compound,2767143051,70,69,conditional_policy,0.8862145529061166,13.698936063911388,7.892194889023234,0.8893467514689503,20.9582484611794,12.969470106438544,1.5365494728348725,True,1.5210877651230876
25g,compound,2767143051,70,69,additive_policy,0.8803050095593014,14.050166336008195,8.209677788413778,0.8882955798811172,21.057561592126675,12.379433448420093,1.564462666801972,True,1.5464636795979674
25g,compound,2767143051,100,102,scale_only,0.8464350393170796,15.914373447360111,9.521239593925237,0.8800381145610146,21.821999522027188,13.365169208389544,1.7206961841389499,True,1.6885310482431828
25g,compound,2767143051,100,102,affine,0.8561972692583018,15.40022426055991,9.027621099954816,0.890777784114098,20.822285267144817,12.119791384181958,1.657909717861117,True,1.624813565795757
25g,compound,2767143051,100,102,local_identity_shrinkage,0.8561972710128516,15.400224166610155,9.027621061342474,0.8907777838679282,20.822285290609912,12.11979139962355,1.6579097114034895,True,1.6248135605640146
25g,compound,2767143051,100,102,target_head_only,0.464061798858698,29.73040570481694,17.738292022988503,0.31704366544743523,52.067816933112276,34.252102620689655,3.516068279761015,True,3.505904364351702
25g,compound,2767143051,100,102,conditional_EA,0.877124636079236,14.235603627530715,7.997188952592682,0.8939925941852698,20.513558479356906,12.330467230996968,1.5639798349207064,True,1.5413113220662562
25g,compound,2767143051,100,102,additive_EA_control,0.8694927980835543,14.671033805205585,8.313031115292,0.8901787917130404,20.879303599549562,12.092886952787357,1.6052046788368388,True,1.5803164768114142
25g,compound,2767143051,100,102,conditional_policy,0.877124636079236,14.235603627530715,7.997188952592682,0.8939925941852698,20.513558479356906,12.330467230996968,1.5639798349207064,True,1.5413113220662562
25g,compound,2767143051,100,102,additive_policy,0.8561972724901772,15.400224087504757,9.027621062993902,0.8907777841642802,20.822285262361415,12.119791470675514,1.6579097047997813,True,1.624813554665855
25g,row,536279090,30,30,scale_only,0.7023933935884076,22.078077122659792,12.793714491290386,0.785713026829209,28.707269105021208,16.59281893530311,2.3493922656828343,True,2.2937866070618487
25g,row,536279090,30,30,affine,0.6981410284116802,22.23524946441364,12.213799762513347,0.8182088932367405,26.44114830493748,15.019182716652901,2.309537044532755,True,2.2332806489415247
25g,row,536279090,30,30,local_identity_shrinkage,0.6981410286515367,22.235249455579606,12.21379974364257,0.8182088957509809,26.441148122091892,15.01918257998506,2.309537039798116,True,2.2332806426942335
25g,row,536279090,30,30,target_head_only,0.3736490186738858,32.02940296106917,18.950852959183674,0.25277641453739763,53.60672566237697,34.38389844897959,3.717626621764335,True,3.699648165922391
25g,row,536279090,30,30,conditional_EA,0.7024423175556849,22.07626232504644,11.9735735165334,0.8156121529977667,26.629324007219758,15.832143858886546,2.301423133900385,True,2.229044700872402
25g,row,536279090,30,30,additive_EA_control,0.723306104653257,21.288239669422765,11.810344412736635,0.8207704962613486,26.254197405138218,16.20550987646602,2.232259625893232,True,2.1673741827888473
25g,row,536279090,30,30,conditional_policy,0.6981410253253653,22.23524957808425,12.213799893080203,0.8182088949000675,26.44114818397371,15.019182748923264,2.3095370506665365,True,2.233280652392311
25g,row,536279090,30,30,additive_policy,0.6981410253253653,22.23524957808425,12.213799893080203,0.8182088949000675,26.44114818397371,15.019182748923264,2.3095370506665365,True,2.233280652392311
