column,protocol,seed,target,dimension,level,rows,compounds,ratio_defined_rows,ratio_median,ratio_q25,ratio_q75,ratio_mean,ratio_std,scale_rmse,scale_mae,scale_signed_mean,scale_signed_median,scale_r2,scale_nrmse,scale_sse,affine_rmse,affine_mae,affine_signed_mean,affine_signed_median,affine_r2,affine_nrmse,affine_sse
40g,row,1425370602,V2,source_bin,low,31,26,31,5.5977426303416635,5.056155368829579,6.361608615078238,5.648021389362056,0.9536998688069525,17.863264094838758,15.565211324479488,-15.171997002560502,-14.5267564345911,-1.3402020213705401,1.1111407009912695,9891.982327780624,12.465633264251412,10.680128186621404,7.870003089695328,7.916629920085832,-0.13962089638900155,0.7753942622133879,4817.152393043151
40g,row,1425370602,V2,source_bin,medium,30,26,30,5.803035613573523,4.5307696968037305,6.839836288596608,5.838026800530148,1.5237926149233294,28.10026971788857,23.981868526703234,-20.057665223490755,-21.610214292706715,-0.18501127167313736,1.7479086255797913,23688.754746542563,19.97729225266712,15.761546352671678,-3.0772997733402145,-5.851719884960993,0.40107181575106476,1.2426386577327466,11972.766172454209
40g,row,1425370602,V2,PE/EA,0/1,15,15,15,5.113918438810721,4.609420771397838,6.291951443090861,5.615781929780405,1.5710420912826137,26.287534863460635,22.186176031066402,-18.29735432564951,-16.936174864964535,-0.24039635113090752,1.6351518826818163,10365.517337964875,21.18140023843978,17.483358212720944,2.7600812585920718,6.669097464096218,0.19467702375202744,1.3175372532121243,6729.7757409146525
40g,row,1425370602,V2,PE/EA,1/1,14,14,14,5.297556532000229,4.895936019783004,5.848467296630834,5.521097476450082,1.3194471957017413,27.402943740966347,23.308333596520416,-16.777227034740708,-18.917899975064447,0.6983448184236917,1.7045331668336683,10512.898559387933,19.68269317452267,14.334673446107676,3.7646466321713623,2.8843199749671626,0.8443728384726616,1.224313841816523,5423.717748433617
40g,row,1425370602,V2,PE/EA,10/1,17,16,17,6.142341331395867,5.56861719294377,7.013421953883378,6.3917483000873405,1.457470431345537,39.63026481414533,32.16198525744257,-7.7080570446787835,-18.875033435402067,0.9255863948539121,2.465103801425747,26699.48411706785,26.085464159177892,20.61194686870665,-4.803978042096057,-5.963261257620687,0.9677599627788827,1.6225825682041,11567.674486795826
40g,row,1425370602,V2,PE/EA,2/1,11,11,11,5.4297369013211245,4.877835344731851,6.581485857014366,5.616793987142424,1.1939809654959261,24.02930479965583,19.717664596148925,-19.717664596148925,-17.506190784100404,-0.4122317354409981,1.4946841986810733,6351.482380702389,17.868108354911143,15.265622041293732,0.5122793471191845,6.381799500454754,0.21912645628938876,1.1114420263539824,3511.9622580112996
40g,row,1425370602,V2,PE/EA,20/1,14,14,14,7.265344461926251,6.642693723728268,7.436016073750299,6.902608917630865,1.3151535722375582,29.073542552334374,20.120522611564272,2.150804158834793,-3.685799944368057,0.9406250098781784,1.8084486844279575,11833.792271593564,15.417795044354753,9.978509456854242,3.735297626183354,3.090749257028321,0.9833024719852261,0.9590262732707304,3327.9176564162194
40g,row,1425370602,V2,PE/EA,5/1,11,11,11,6.690640420255324,5.921599845363867,6.8521755976095875,6.322800109728547,0.9501908974622774,21.889774126553007,17.88641815620258,-16.993030293993897,-12.853749359896952,0.7513733828477401,1.3615999202825542,5270.784324426604,17.902866285958144,14.860675203919884,-5.010005714398291,-1.0400530850838408,0.833693127513962,1.1136040585371,3525.638833781865
40g,row,1425370602,V2,PE/EA,50/1,10,10,10,6.715676311735399,5.940473324563175,7.964083907202179,6.837971615541861,1.270535571221219,30.655485785940066,25.41074785680585,-1.3856191238008448,-9.322177861440665,0.936113734205089,1.9068495984034102,9397.588087719734,19.782233500163635,14.664536711181574,-0.4283188765950328,0.6260463959018665,0.9733963181027134,1.2305055045844469,3913.367622549963
40g,row,1425370602,V2,loading solvent,DCM,75,49,75,6.142341331395867,5.04296478469546,7.081799759239079,6.11762650198243,1.4498326598373301,29.592278402956524,23.96483541722019,-12.158046233285459,-16.22839903262536,0.9145611239636622,1.840715380683998,65677.72058085653,20.835930907758783,15.796948273055035,-0.7852155836510656,2.2044920013297684,0.95764306412399,1.296048177518798,32560.201259467332
40g,row,1425370602,V2,loading solvent,PE,17,14,17,6.134675473433416,5.6961157733712104,6.848817482520163,6.336564890449476,1.1774767601558247,29.45966983761961,21.055300547536234,-6.82868073177264,-13.040720997013914,0.935650698513837,1.8324667888553368,14753.82649800643,17.88830226948542,14.488326290019543,4.109753044001385,7.004709305688024,0.9762739011190649,1.1126981394739974,5439.853087436111
40g,row,1425370602,V2,loading_ul,100,92,62,92,6.138508402414642,5.10138812727739,7.06364646464352,6.158082508546994,1.4001437060102289,29.5678194412334,23.42720397390903,-11.173272173223307,-14.352418351656038,0.9194064605441329,1.8391939707260945,80431.54707886295,20.323485650549244,15.55513768923326,0.11928948884993062,2.5113527714211905,0.9619234120123361,1.2641727722573388,38000.05434690345
40g,row,1425370602,V2,amount_density_ul,94.6,1,1,1,6.969440217577663,6.969440217577663,6.969440217577663,6.969440217577663,,6.395717875512531,6.395717875512531,-6.395717875512531,-6.395717875512531,,0.3978300049649204,40.90520714315053,8.676285458355167,8.676285458355167,8.676285458355167,8.676285458355167,,0.5396871397642592,75.27792935486534
40g,row,1425370602,V2,amount_density_ul,95.39999999999999,3,1,3,6.2358482929811165,6.095617888110029,6.687495207975533,6.443459299730002,0.6185834700051693,23.268339287985384,17.763787718574175,-17.763787718574175,-11.810061994903457,0.8768659380997343,1.4473501981547092,1624.2468396624124,30.670036266293547,27.422099956073044,-3.6458059224182287,15.163517587731988,0.7860678728656664,1.9077546754852857,2821.953373727284
40g,row,1425370602,V2,amount_density_ul,96.71,4,1,4,4.999450229141158,4.960529348548537,5.173476271326429,5.134555390733808,0.3775651130233608,24.181356828565946,23.935187405874462,-23.935187405874462,-22.387202647009026,-1.9973259591902077,1.5041422236586666,2338.9520722817315,6.263749406946922,5.233052775583449,-2.7586657726336945,-1.4666998380825724,0.7988864218516951,0.3896212287920874,156.93822653211166
40g,row,1425370602,V2,amount_density_ul,97.5,4,1,4,5.824878961019888,4.694828575672606,6.692826035492627,5.562775650145345,1.559947219534826,22.92789228701365,18.715285285328044,-18.715285285328044,-16.32376032608797,0.5803073608975651,1.426173524210813,2102.7529788996,12.460963640428368,10.425410414030994,-2.291286712032205,-1.7794094430371459,0.8760329278088644,0.7751037996719086,621.1024593923112
40g,row,1425370602,V2,amount_density_ul,98.6,1,1,1,6.45881772178806,6.45881772178806,6.45881772178806,6.45881772178806,,14.517180461125463,14.517180461125463,-14.517180461125463,-14.517180461125463,,0.903005743426944,210.74852854088292,5.963261257620687,5.963261257620687,-5.963261257620687,-5.963261257620687,,0.3709300975906855,35.56048482663985
40g,row,1425370602,V2,amount_density_ul,98.9,1,1,1,5.818968895357185,5.818968895357185,5.818968895357185,5.818968895357185,,20.716610970659218,20.716610970659218,-20.716610970659218,-20.716610970659218,,1.2886261723439794,429.1779701096379,6.606903442302567,6.606903442302567,-6.606903442302567,-6.606903442302567,,0.41096628719623546,43.651173095909506
40g,row,1425370602,V2,amount_density_ul,99.7,2,1,2,7.499450310684389,7.174133896602276,7.824766724766501,7.499450310684389,0.9201337697150118,7.645506325823159,7.608087219293111,0.7554970826090255,0.7554970826090255,0.29022738910424273,0.47557004213820375,116.90753395640387,21.640092469058462,20.36218928475158,20.36218928475158,20.36218928475158,-4.686237000440474,1.3460690827793842,936.5872041388016
40g,row,1425370602,V2,amount_density_ul,100.1,1,1,1,6.134675473433416,6.134675473433416,6.134675473433416,6.134675473433416,,14.033908031048739,14.033908031048739,-14.033908031048739,-14.033908031048739,,0.8729449626046778,196.9505746239343,6.669097464096218,6.669097464096218,6.669097464096218,6.669097464096218,,0.41483491437469333,44.47686098561461
40g,row,1425370602,V2,amount_density_ul,101.2,2,1,2,6.406358104821948,5.411755114973088,7.400961094670806,6.406358104821948,2.8131620748421713,43.65969051642474,42.40935843468391,10.373759836650027,10.373759836650027,0.9336333310002317,2.715744382881216,3812.337151979976,17.135160768304814,16.785575661602305,3.4435714402748694,3.4435714402748694,0.989777312573249,1.0658508124051878,587.2274691113048
40g,row,1425370602,V2,amount_density_ul,101.89999999999999,1,1,1,4.401012301690143,4.401012301690143,4.401012301690143,4.401012301690143,,37.58322024710658,37.58322024710658,-37.58322024710658,-37.58322024710658,,2.337772395300649,1412.498444142522,18.929994299306728,18.929994299306728,-18.929994299306728,-18.929994299306728,,1.1774940472144586,358.3446841717852
40g,row,1425370602,V2,amount_density_ul,102.2,4,1,4,6.820384014171071,5.210321009487146,8.384838857663532,6.774775852979605,1.970307381654997,66.12404330142446,62.195883122021414,21.1508523494635,16.849972964834585,0.9075423874795756,4.113084564850075,17489.55641011463,30.315553625630177,27.75255116252503,-9.691144152151814,-14.611966556903091,0.9805663275272535,1.8857049488650686,3676.131166513836
40g,row,1425370602,V2,amount_density_ul,102.60000000000001,1,1,1,6.475377505514992,6.475377505514992,6.475377505514992,6.475377505514992,,11.23456075273235,11.23456075273235,-11.23456075273235,-11.23456075273235,,0.6988184042874224,126.21535530683406,10.305195320405574,10.305195320405574,10.305195320405574,10.305195320405574,,0.6410094981171892,106.19705059170893
40g,row,1425370602,V2,amount_density_ul,103.0,2,2,2,6.64001562804187,6.223829716500775,7.056201539582965,6.64001562804187,1.1771515211400518,10.986709185797286,10.74395947759474,-2.2967615194191744,-2.2967615194191744,0.9782664190692623,0.6834014030963813,241.41555746656496,8.42024018781871,6.862052515128987,6.862052515128987,6.862052515128987,0.9872342895238116,0.5237604692588627,141.8008896411145
40g,row,1425370602,V2,amount_density_ul,103.60000000000001,1,1,1,5.389071871617944,5.389071871617944,5.389071871617944,5.389071871617944,,18.064217316333888,18.064217316333888,-18.064217316333888,-18.064217316333888,,1.1236405051823226,326.3159472517371,2.98300259548909,2.98300259548909,2.98300259548909,2.98300259548909,,0.18555038863072032,8.898304484694647
40g,row,1425370602,V2,amount_density_ul,103.89999999999999,2,1,2,5.415423174569317,4.466698236918135,6.3641481122205,5.415423174569317,2.683399347575742,39.02623704502154,28.617770089895558,-28.617770089895558,-28.617770089895558,0.7314783991040663,2.427531729757372,3046.094355788423,27.49699065247038,21.305902819651877,-21.305902819651877,-21.305902819651877,0.8666981417639757,1.7103831251962527,1512.1689898840868
40g,row,1425370602,V2,amount_density_ul,104.69999999999999,1,1,1,5.830328006334222,5.830328006334222,5.830328006334222,5.830328006334222,,13.049703071484473,13.049703071484473,-13.049703071484473,-13.049703071484473,,0.8117248976219686,170.29475025391127,8.761702096315872,8.761702096315872,8.761702096315872,8.761702096315872,,0.5450002730458412,76.76742362458594
40g,row,1425370602,V2,amount_density_ul,104.77000000000001,1,1,1,3.496724025980488,3.496724025980488,3.496724025980488,3.496724025980488,,57.54008128245263,57.54008128245263,-57.54008128245263,-57.54008128245263,,3.5791401790757744,3310.860953991256,42.07201755909162,42.07201755909162,-42.07201755909162,-42.07201755909162,,2.616987065439679,1770.0546614925136
40g,row,1425370602,V2,amount_density_ul,104.89999999999999,2,1,2,6.550824018974846,6.168963175382354,6.9326848625673385,6.550824018974846,1.0800655678954678,15.867407369519261,12.558763026459857,-9.698045569881543,-9.698045569881543,0.142731220252296,0.9869933095024767,503.54923326054836,11.6035517292859,11.540915396413098,-1.2040284660459264,-1.2040284660459264,0.5415553068383974,0.7217705864961391,269.2848254684276
40g,row,1425370602,V2,amount_density_ul,107.11999999999999,1,1,1,7.326901941629013,7.326901941629013,7.326901941629013,7.326901941629013,,1.5839466584802437,1.5839466584802437,1.5839466584802437,1.5839466584802437,,0.09852553212517477,2.50888701691073,4.199269776500898,4.199269776500898,4.199269776500898,4.199269776500898,,0.2612053171436235,17.633866655833906
40g,row,1425370602,V2,amount_density_ul,109.00000000000001,2,2,2,7.4381722078804025,6.567143990625807,8.309200425135,7.4381722078804025,2.4636398361022174,38.28791160779502,37.36590623829974,8.35183969415823,8.35183969415823,0.6382937784526681,2.3816059997494614,2931.9283505726494,37.05705445815012,35.58887023571479,10.327516664704874,10.327516664704874,0.6611758066223286,2.3050435378827245,2746.450570228607
40g,row,1425370602,V2,amount_density_ul,109.89999999999999,2,1,2,5.676026987925989,5.441034090154252,5.911019885697726,5.676026987925989,0.6646602861802908,22.950594807063585,22.871182869603256,-22.871182869603256,-22.871182869603256,-0.06038891417865,1.4275856790056267,1053.459603996028,6.504827571684114,6.216170626933909,-6.216170626933909,-6.216170626933909,0.9148177974510975,0.4046169070476179,84.62556347468369
40g,row,1425370602,V2,amount_density_ul,110.3,3,1,3,6.222514039240722,5.541706240698751,7.2018341161098665,6.421522224792171,1.669049956159007,31.088267160114118,30.679242870937525,-5.672608214868364,-25.56016369298223,0.9604341483771761,1.9337697064487624,2899.44106505589,12.1452671871455,9.56543202409277,-8.985709483357674,-8.688252710377107,0.9939613253147865,0.7554666730785367,442.5225451414595
40g,row,1425370602,V2,amount_density_ul,110.7,1,1,1,8.532470843514298,8.532470843514298,8.532470843514298,8.532470843514298,,14.707756498980288,14.707756498980288,14.707756498980288,14.707756498980288,,0.9148600602623164,216.3181012332969,33.66944253322917,33.66944253322917,33.66944253322917,33.66944253322917,,2.094325414422264,1133.6313604984216
40g,row,1425370602,V2,amount_density_ul,111.00000000000001,1,1,1,6.597524675552109,6.597524675552109,6.597524675552109,6.597524675552109,,5.476473547391066,5.476473547391066,-5.476473547391066,-5.476473547391066,,0.340650657354746,29.99176251527409,14.256763440190504,14.256763440190504,14.256763440190504,14.256763440190504,,0.8868071388687024,203.25530378955258
40g,row,1425370602,V2,amount_density_ul,111.3,1,1,1,4.359235156135869,4.359235156135869,4.359235156135869,4.359235156135869,,50.65789536775644,50.65789536775644,-50.65789536775644,-50.65789536775644,,3.1510506182313347,2566.222363090559,44.05838620231624,44.05838620231624,-44.05838620231624,-44.05838620231624,,2.7405442739622465,1941.1413947524502
40g,row,1425370602,V2,amount_density_ul,112.1,1,1,1,8.282774708722965,8.282774708722965,8.282774708722965,8.282774708722965,,63.18549992333135,63.18549992333135,63.18549992333135,63.18549992333135,,3.9302996532184413,3992.407400561306,8.368983534200254,8.368983534200254,8.368983534200254,8.368983534200254,,0.5205721743464825,70.03988539571498
40g,row,1425370602,V2,amount_density_ul,114.19999999999999,3,1,3,5.697186907258271,5.04515005256189,5.919764119327069,5.410880478839883,0.9090810161909627,28.71597111622159,28.70738999683807,-28.70738999683807,-28.289872116364023,0.40767870794627126,1.7862068268330955,2473.8209914430176,14.95404329397036,13.389367392536572,-13.389367392536572,-13.178505549058059,0.8393696535450696,0.9301797286374387,670.8702325138197
40g,row,1425370602,V2,amount_density_ul,114.3,1,1,1,6.690640420255324,6.690640420255324,6.690640420255324,6.690640420255324,,12.853749359896952,12.853749359896952,-12.853749359896952,-12.853749359896952,,0.7995360757303354,165.2188726070513,0.578143672962284,0.578143672962284,0.578143672962284,0.578143672962284,,0.03596201470450119,0.3342501065863204
40g,row,1425370602,V2,amount_density_ul,114.39999999999999,1,1,1,9.155668870527697,9.155668870527697,9.155668870527697,9.155668870527697,,67.77127072950628,67.77127072950628,67.77127072950628,67.77127072950628,,4.215546322646048,4592.945136292035,50.81397672695232,50.81397672695232,50.81397672695232,50.81397672695232,,3.1607592778552323,2582.060230807252
40g,row,1425370602,V2,amount_density_ul,116.8,1,1,1,5.048513544981758,5.048513544981758,5.048513544981758,5.048513544981758,,16.936174864964535,16.936174864964535,-16.936174864964535,-16.936174864964535,,1.0534733804335705,286.8340190566565,5.701462042641012,5.701462042641012,5.701462042641012,5.701462042641012,,0.3546455170287529,32.50666942367622
