CAS,name,Purity,Density g/ml,V/ul,loading solvent,Volume of loading solvent/ul,PE/EA,Flow mL/min,Ending time,column_specs,t1,t2,smiles,verified t1,verified t2,source_row_1based,sample_id,V1_ml,V2_ml,decision,decision_reason,quality_flags,reviewer
936-59-4,3-Chloropropiophenone,0.98,1.1115,50.0,DCM,300,20/1,10,2023-08-28_13-50-20.xlsx,Silica-CS 4g,1195.0,2498.0,C1=CC=C(C=C1)C(=O)CCCl,1195.0,2498.0,1803,22f5284ebc07b484fc2d,9.958333333333334,20.816666666666666,keep,,,user_confirmed_protocol_2026-08-13
936-59-4,3-Chloropropiophenone,0.98,1.1115,100.0,DCM,300,20/1,10,2023-08-28_13-55-42.xlsx,Silica-CS 4g,1011.0,2531.0,C1=CC=C(C=C1)C(=O)CCCl,1011.0,2531.0,1804,fb3a6d49af52de47c06e,8.425,21.091666666666665,keep,,,user_confirmed_protocol_2026-08-13
936-59-4,3-Chloropropiophenone,0.98,1.1115,150.0,DCM,300,20/1,10,2023-08-28_14-01-13.xlsx,Silica-CS 4g,1010.0,2456.0,C1=CC=C(C=C1)C(=O)CCCl,1010.0,2456.0,1805,067c1cac53731e589c4b,8.416666666666666,20.466666666666665,keep,,,user_confirmed_protocol_2026-08-13
936-59-4,3-Chloropropiophenone,0.98,1.1115,50.0,DCM,300,50/1,10,2023-08-28_14-08-55.xlsx,Silica-CS 4g,1935.0,3613.0,C1=CC=C(C=C1)C(=O)CCCl,1935.0,3613.0,1806,d1c43590b9e0a99ce3b8,16.125,30.108333333333334,keep,,,user_confirmed_protocol_2026-08-13
936-59-4,3-Chloropropiophenone,0.98,1.1115,100.0,DCM,300,50/1,10,2023-08-28_14-16-22.xlsx,Silica-CS 4g,1707.0,3756.0,C1=CC=C(C=C1)C(=O)CCCl,1707.0,3756.0,1807,98f7b4e7c44ba0532e85,14.225,31.3,keep,,,user_confirmed_protocol_2026-08-13
936-59-4,3-Chloropropiophenone,0.98,1.1115,150.0,DCM,300,50/1,10,2023-08-28_14-24-14.xlsx,Silica-CS 4g,1490.0,3956.0,C1=CC=C(C=C1)C(=O)CCCl,1490.0,3956.0,1808,2c843c0ebe8a201b2da1,12.416666666666666,32.96666666666667,keep,,,user_confirmed_protocol_2026-08-13
120-46-7,Dibenzoylmethane,AR,0.8,50.0,DCM,300,0/1,10,2023-08-28_14-47-49.xlsx,Silica-CS 4g,453.0,1585.0,C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=CC=C2,453.0,1585.0,1809,51d7323891ad7051a817,3.775,13.208333333333334,keep,,,user_confirmed_protocol_2026-08-13
120-46-7,Dibenzoylmethane,AR,0.8,100.0,DCM,300,0/1,10,2023-08-28_14-51-50.xlsx,Silica-CS 4g,524.0,1579.0,C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=CC=C2,524.0,1579.0,1810,e7acdb127fe6371def7f,4.366666666666666,13.158333333333333,keep,,,user_confirmed_protocol_2026-08-13
120-46-7,Dibenzoylmethane,AR,0.8,150.0,DCM,300,0/1,10,2023-08-28_14-55-36.xlsx,Silica-CS 4g,518.0,1434.0,C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=CC=C2,518.0,1434.0,1811,9760dd7071ddcde45fb0,4.316666666666666,11.95,keep,,,user_confirmed_protocol_2026-08-13
120-46-7,Dibenzoylmethane,AR,0.8,50.0,DCM,300,1/1,10,2023-08-28_14-59-47.xlsx,Silica-CS 4g,687.0,1454.0,C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=CC=C2,687.0,1454.0,1812,666a97a156dc1d179eef,5.725,12.116666666666667,keep,,,user_confirmed_protocol_2026-08-13
120-46-7,Dibenzoylmethane,AR,0.8,100.0,DCM,300,1/1,10,2023-08-28_15-03-48.xlsx,Silica-CS 4g,554.0,1591.0,C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=CC=C2,554.0,1591.0,1813,e240edfce1937ea191c9,4.616666666666666,13.258333333333333,keep,,,user_confirmed_protocol_2026-08-13
120-46-7,Dibenzoylmethane,AR,0.8,150.0,DCM,300,1/1,10,2023-08-28_15-07-49.xlsx,Silica-CS 4g,547.0,1554.0,C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=CC=C2,547.0,1554.0,1814,3ed4ccf323d05a9eb15f,4.558333333333334,12.95,keep,,,user_confirmed_protocol_2026-08-13
120-46-7,Dibenzoylmethane,AR,0.8,50.0,DCM,300,2/1,10,2023-08-28_15-12-15.xlsx,Silica-CS 4g,713.0,1622.0,C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=CC=C2,713.0,1622.0,1815,3a21ecb17bc874170109,5.941666666666666,13.516666666666667,keep,,,user_confirmed_protocol_2026-08-13
120-46-7,Dibenzoylmethane,AR,0.8,100.0,DCM,300,2/1,10,2023-08-28_15-16-26.xlsx,Silica-CS 4g,575.0,1682.0,C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=CC=C2,575.0,1682.0,1816,7b88539e721217b473e2,4.791666666666667,14.016666666666667,keep,,,user_confirmed_protocol_2026-08-13
120-46-7,Dibenzoylmethane,AR,0.8,150.0,DCM,300,2/1,10,2023-08-28_15-20-37.xlsx,Silica-CS 4g,571.0,1698.0,C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=CC=C2,571.0,1698.0,1817,0f67c3fedac7ca8b7479,4.758333333333334,14.15,keep,,,user_confirmed_protocol_2026-08-13
120-46-7,Dibenzoylmethane,AR,0.8,50.0,DCM,300,5/1,10,2023-08-28_15-25-28.xlsx,Silica-CS 4g,752.0,1850.0,C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=CC=C2,752.0,1850.0,1818,efad03690b647faa84f7,6.266666666666667,15.416666666666666,keep,,,user_confirmed_protocol_2026-08-13
120-46-7,Dibenzoylmethane,AR,0.8,100.0,DCM,300,5/1,10,2023-08-28_15-30-14.xlsx,Silica-CS 4g,596.0,2046.0,C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=CC=C2,596.0,2046.0,1819,ea810ad3e836415369bd,4.966666666666667,17.05,keep,,,user_confirmed_protocol_2026-08-13
120-46-7,Dibenzoylmethane,AR,0.8,150.0,DCM,300,5/1,10,2023-08-28_15-35-15.xlsx,Silica-CS 4g,601.0,2197.0,C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=CC=C2,601.0,2197.0,1820,f77af89ea66c96b304b5,5.008333333333334,18.308333333333334,keep,,,user_confirmed_protocol_2026-08-13
120-46-7,Dibenzoylmethane,AR,0.8,50.0,DCM,300,10/1,10,2023-08-28_15-40-47.xlsx,Silica-CS 4g,777.0,2260.0,C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=CC=C2,777.0,2260.0,1821,6e2325f6234c59293bd5,6.475,18.833333333333332,keep,,,user_confirmed_protocol_2026-08-13
120-46-7,Dibenzoylmethane,AR,0.8,100.0,DCM,300,10/1,10,2023-08-28_15-46-13.xlsx,Silica-CS 4g,628.0,2448.0,C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=CC=C2,628.0,2448.0,1822,4c7a167609de5f3e01c2,5.233333333333333,20.4,keep,,,user_confirmed_protocol_2026-08-13
120-46-7,Dibenzoylmethane,AR,0.8,150.0,DCM,300,10/1,10,2023-08-28_15-52-10.xlsx,Silica-CS 4g,619.0,2730.0,C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=CC=C2,619.0,2730.0,1823,037298044b4fc8868e5e,5.158333333333333,22.75,keep,,,user_confirmed_protocol_2026-08-13
120-46-7,Dibenzoylmethane,AR,0.8,50.0,DCM,300,20/1,10,2023-08-28_15-58-17.xlsx,Silica-CS 4g,774.0,2633.0,C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=CC=C2,774.0,2633.0,1824,a5b35b440a2cb03e25cd,6.45,21.941666666666666,keep,,,user_confirmed_protocol_2026-08-13
120-46-7,Dibenzoylmethane,AR,0.8,100.0,DCM,300,20/1,10,2023-08-28_16-04-08.xlsx,Silica-CS 4g,631.0,2683.0,C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=CC=C2,631.0,2683.0,1825,07a069e105eb7739bf7e,5.258333333333334,22.358333333333334,keep,,,user_confirmed_protocol_2026-08-13
120-46-7,Dibenzoylmethane,AR,0.8,150.0,DCM,300,20/1,10,2023-08-28_16-10-00.xlsx,Silica-CS 4g,620.0,2695.0,C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=CC=C2,620.0,2695.0,1826,91e70a0637e1cf87257b,5.166666666666667,22.458333333333332,keep,,,user_confirmed_protocol_2026-08-13
120-46-7,Dibenzoylmethane,AR,0.8,50.0,DCM,300,50/1,10,2023-08-28_16-17-07.xlsx,Silica-CS 4g,1268.0,3220.0,C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=CC=C2,1268.0,3220.0,1827,5f02dc3c13f7f2daed32,10.566666666666666,26.833333333333332,keep,,,user_confirmed_protocol_2026-08-13
120-46-7,Dibenzoylmethane,AR,0.8,100.0,DCM,300,50/1,10,2023-08-28_16-24-09.xlsx,Silica-CS 4g,653.0,3380.0,C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=CC=C2,653.0,3380.0,1828,5ba8cead5a790ba93029,5.441666666666666,28.166666666666668,keep,,,user_confirmed_protocol_2026-08-13
120-46-7,Dibenzoylmethane,AR,0.8,150.0,DCM,300,50/1,10,2023-08-28_16-31-26.xlsx,Silica-CS 4g,641.0,3523.0,C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=CC=C2,641.0,3523.0,1829,e82a87ee526fdd9b1e8d,5.341666666666667,29.358333333333334,keep,,,user_confirmed_protocol_2026-08-13
621-23-8,"1,3,5-Trimethoxybenzene",0.98,1.126,50.0,DCM,300,0/1,10,2023-08-28_16-53-24.xlsx,Silica-CS 4g,509.0,919.0,COC1=CC(=CC(=C1)OC)OC,509.0,919.0,1830,3ba72d7e71d02ea168dd,4.241666666666666,7.658333333333333,keep,,,user_confirmed_protocol_2026-08-13
621-23-8,"1,3,5-Trimethoxybenzene",0.98,1.126,100.0,DCM,300,0/1,10,2023-08-28_16-56-15.xlsx,Silica-CS 4g,556.0,899.0,COC1=CC(=CC(=C1)OC)OC,556.0,899.0,1831,ac52c50de335acae588d,4.633333333333334,7.491666666666666,keep,,,user_confirmed_protocol_2026-08-13
621-23-8,"1,3,5-Trimethoxybenzene",0.98,1.126,150.0,DCM,300,0/1,10,2023-08-28_16-59-11.xlsx,Silica-CS 4g,553.0,922.0,COC1=CC(=CC(=C1)OC)OC,553.0,922.0,1832,aaf45151a9b4a7a5fa5c,4.608333333333333,7.683333333333334,keep,,,user_confirmed_protocol_2026-08-13
621-23-8,"1,3,5-Trimethoxybenzene",0.98,1.126,50.0,DCM,300,1/1,10,2023-08-28_17-02-52.xlsx,Silica-CS 4g,806.0,1168.0,COC1=CC(=CC(=C1)OC)OC,806.0,1168.0,1833,41d19259284061aa29e7,6.716666666666667,9.733333333333333,keep,,,user_confirmed_protocol_2026-08-13
621-23-8,"1,3,5-Trimethoxybenzene",0.98,1.126,100.0,DCM,300,1/1,10,2023-08-28_17-06-02.xlsx,Silica-CS 4g,667.0,1092.0,COC1=CC(=CC(=C1)OC)OC,667.0,1092.0,1834,862513bccbf27b7e8f06,5.558333333333334,9.1,keep,,,user_confirmed_protocol_2026-08-13
621-23-8,"1,3,5-Trimethoxybenzene",0.98,1.126,150.0,DCM,300,1/1,10,2023-08-28_17-09-18.xlsx,Silica-CS 4g,656.0,1130.0,COC1=CC(=CC(=C1)OC)OC,656.0,1130.0,1835,658d8ba3d430dc7188d8,5.466666666666667,9.416666666666666,keep,,,user_confirmed_protocol_2026-08-13
621-23-8,"1,3,5-Trimethoxybenzene",0.98,1.126,50.0,DCM,300,2/1,10,2023-08-28_17-13-09.xlsx,Silica-CS 4g,852.0,1284.0,COC1=CC(=CC(=C1)OC)OC,852.0,1284.0,1836,7c9b7238a83ed646815a,7.1,10.7,keep,,,user_confirmed_protocol_2026-08-13
621-23-8,"1,3,5-Trimethoxybenzene",0.98,1.126,100.0,DCM,300,2/1,10,2023-08-28_17-16-25.xlsx,Silica-CS 4g,716.0,1142.0,COC1=CC(=CC(=C1)OC)OC,716.0,1142.0,1837,c982fb7ecc03831b90a4,5.966666666666667,9.516666666666667,keep,,,user_confirmed_protocol_2026-08-13
621-23-8,"1,3,5-Trimethoxybenzene",0.98,1.126,150.0,DCM,300,2/1,10,2023-08-28_17-19-46.xlsx,Silica-CS 4g,716.0,1196.0,COC1=CC(=CC(=C1)OC)OC,716.0,1196.0,1838,0ae541927703401945de,5.966666666666667,9.966666666666667,keep,,,user_confirmed_protocol_2026-08-13
621-23-8,"1,3,5-Trimethoxybenzene",0.98,1.126,50.0,DCM,300,5/1,10,2023-08-28_17-24-02.xlsx,Silica-CS 4g,1011.0,1536.0,COC1=CC(=CC(=C1)OC)OC,1011.0,1536.0,1839,ab887fd709fc1dc0d59b,8.425,12.8,keep,,,user_confirmed_protocol_2026-08-13
621-23-8,"1,3,5-Trimethoxybenzene",0.98,1.126,100.0,DCM,300,5/1,10,2023-08-28_17-27-58.xlsx,Silica-CS 4g,910.0,1512.0,COC1=CC(=CC(=C1)OC)OC,910.0,1512.0,1840,a64d40ac128465d2bb6f,7.583333333333333,12.6,keep,,,user_confirmed_protocol_2026-08-13
621-23-8,"1,3,5-Trimethoxybenzene",0.98,1.126,150.0,DCM,300,5/1,10,2023-08-28_17-44-27.xlsx,Silica-CS 4g,798.0,1383.0,COC1=CC(=CC(=C1)OC)OC,798.0,1383.0,1841,e1820b06a1bf3612ff8c,6.65,11.525,keep,,,user_confirmed_protocol_2026-08-13
621-23-8,"1,3,5-Trimethoxybenzene",0.98,1.126,50.0,DCM,300,10/1,10,2023-08-28_17-50-18.xlsx,Silica-CS 4g,1116.0,1716.0,COC1=CC(=CC(=C1)OC)OC,1116.0,1716.0,1842,8d48112406e3064efdbc,9.3,14.3,keep,,,user_confirmed_protocol_2026-08-13
621-23-8,"1,3,5-Trimethoxybenzene",0.98,1.126,100.0,DCM,300,10/1,10,2023-08-28_17-54-50.xlsx,Silica-CS 4g,1152.0,1858.0,COC1=CC(=CC(=C1)OC)OC,1152.0,1858.0,1843,660a7ad5a1b46e40ee6b,9.6,15.483333333333333,keep,,,user_confirmed_protocol_2026-08-13
621-23-8,"1,3,5-Trimethoxybenzene",0.98,1.126,150.0,DCM,300,10/1,10,2023-08-28_17-59-26.xlsx,Silica-CS 4g,1163.0,1939.0,COC1=CC(=CC(=C1)OC)OC,1163.0,1939.0,1844,815afa4c05f8c4e7ef9c,9.691666666666666,16.158333333333335,keep,,,user_confirmed_protocol_2026-08-13
621-23-8,"1,3,5-Trimethoxybenzene",0.98,1.126,50.0,DCM,300,20/1,10,2023-08-28_18-05-33.xlsx,Silica-CS 4g,1764.0,2640.0,COC1=CC(=CC(=C1)OC)OC,1764.0,2640.0,1845,fea75df17d0bf593243f,14.7,22.0,keep,,,user_confirmed_protocol_2026-08-13
621-23-8,"1,3,5-Trimethoxybenzene",0.98,1.126,100.0,DCM,300,20/1,10,2023-08-28_18-11-34.xlsx,Silica-CS 4g,1648.0,2787.0,COC1=CC(=CC(=C1)OC)OC,1648.0,2787.0,1846,8f7bcdb92b0cd7acad94,13.733333333333333,23.225,keep,,,user_confirmed_protocol_2026-08-13
621-23-8,"1,3,5-Trimethoxybenzene",0.98,1.126,150.0,DCM,300,20/1,10,2023-08-28_18-30-54.xlsx,Silica-CS 4g,1631.0,2815.0,COC1=CC(=CC(=C1)OC)OC,1631.0,2815.0,1847,d4bcc09609c820442d3d,13.591666666666667,23.458333333333332,keep,,,user_confirmed_protocol_2026-08-13
621-23-8,"1,3,5-Trimethoxybenzene",0.98,1.126,50.0,DCM,300,50/1,10,2023-08-28_18-39-58.xlsx,Silica-CS 4g,3016.0,4326.0,COC1=CC(=CC(=C1)OC)OC,3016.0,4326.0,1848,d3047299bd8817ee87dd,25.133333333333333,36.05,keep,,,user_confirmed_protocol_2026-08-13
621-23-8,"1,3,5-Trimethoxybenzene",0.98,1.126,100.0,DCM,300,50/1,10,2023-08-28_18-48-37.xlsx,Silica-CS 4g,2753.0,4334.0,COC1=CC(=CC(=C1)OC)OC,2753.0,4334.0,1849,ce39d1762993bbbafaca,22.941666666666666,36.11666666666667,keep,,,user_confirmed_protocol_2026-08-13
621-23-8,"1,3,5-Trimethoxybenzene",0.98,1.126,150.0,DCM,300,50/1,10,2023-08-28_18-57-20.xlsx,Silica-CS 4g,2629.0,4362.0,COC1=CC(=CC(=C1)OC)OC,2629.0,4362.0,1850,b070c3657459c06a4df1,21.908333333333335,36.35,keep,,,user_confirmed_protocol_2026-08-13
93-08-3,2-Acetonaphthone,0.98,1.12,50.0,DCM,300,0/1,10,2023-08-28_19-06-29.xlsx,Silica-CS 4g,678.0,1374.0,CC(=O)C1=CC2=CC=CC=C2C=C1,678.0,1374.0,1851,b4d02951ef5cf91e51d4,5.65,11.45,keep,,,user_confirmed_protocol_2026-08-13
93-08-3,2-Acetonaphthone,0.98,1.12,100.0,DCM,300,0/1,10,2023-08-28_19-09-50.xlsx,Silica-CS 4g,532.0,1164.0,CC(=O)C1=CC2=CC=CC=C2C=C1,532.0,1164.0,1852,b9aa7dfdcba8cffaa0e2,4.433333333333334,9.7,keep,,,user_confirmed_protocol_2026-08-13
93-08-3,2-Acetonaphthone,0.98,1.12,150.0,DCM,300,0/1,10,2023-08-28_19-13-10.xlsx,Silica-CS 4g,528.0,1179.0,CC(=O)C1=CC2=CC=CC=C2C=C1,528.0,1179.0,1853,dcdff818bb9cc30c44b8,4.4,9.825,keep,,,user_confirmed_protocol_2026-08-13
93-08-3,2-Acetonaphthone,0.98,1.12,50.0,DCM,300,1/1,10,2023-08-28_19-17-11.xlsx,Silica-CS 4g,788.0,1380.0,CC(=O)C1=CC2=CC=CC=C2C=C1,788.0,1380.0,1854,26c42fac19b627a9ab40,6.566666666666666,11.5,keep,,,user_confirmed_protocol_2026-08-13
93-08-3,2-Acetonaphthone,0.98,1.12,100.0,DCM,300,1/1,10,2023-08-28_19-20-57.xlsx,Silica-CS 4g,644.0,1400.0,CC(=O)C1=CC2=CC=CC=C2C=C1,644.0,1400.0,1855,e9a1a41c8d1f0476af75,5.366666666666666,11.666666666666666,keep,,,user_confirmed_protocol_2026-08-13
93-08-3,2-Acetonaphthone,0.98,1.12,150.0,DCM,300,1/1,10,2023-08-28_19-24-48.xlsx,Silica-CS 4g,639.0,1459.0,CC(=O)C1=CC2=CC=CC=C2C=C1,639.0,1459.0,1856,eb607d68bca471faa4ec,5.325,12.158333333333333,keep,,,user_confirmed_protocol_2026-08-13
93-08-3,2-Acetonaphthone,0.98,1.12,50.0,DCM,300,2/1,10,2023-08-28_19-29-09.xlsx,Silica-CS 4g,849.0,1585.0,CC(=O)C1=CC2=CC=CC=C2C=C1,849.0,1585.0,1857,551ec1f8caaa42f2e478,7.075,13.208333333333334,keep,,,user_confirmed_protocol_2026-08-13
93-08-3,2-Acetonaphthone,0.98,1.12,100.0,DCM,300,2/1,10,2023-08-28_19-33-20.xlsx,Silica-CS 4g,711.0,1674.0,CC(=O)C1=CC2=CC=CC=C2C=C1,711.0,1674.0,1858,4d0055bdff0f507c778b,5.925,13.95,keep,,,user_confirmed_protocol_2026-08-13
93-08-3,2-Acetonaphthone,0.98,1.12,150.0,DCM,300,2/1,10,2023-08-28_20-13-00.xlsx,Silica-CS 4g,937.0,1177.0,CC(=O)C1=CC2=CC=CC=C2C=C1,937.0,1177.0,1859,6554d41d6fe184fcc4c1,7.808333333333334,9.808333333333334,keep,,,user_confirmed_protocol_2026-08-13
93-08-3,2-Acetonaphthone,0.98,1.12,50.0,DCM,300,5/1,10,2023-08-28_20-17-58.xlsx,Silica-CS 4g,818.0,1810.0,CC(=O)C1=CC2=CC=CC=C2C=C1,818.0,1810.0,1860,059f6c0a20aabe8124a1,6.816666666666666,15.083333333333334,keep,,,user_confirmed_protocol_2026-08-13
93-08-3,2-Acetonaphthone,0.98,1.12,100.0,DCM,300,5/1,10,2023-08-28_20-23-14.xlsx,Silica-CS 4g,1081.0,2337.0,CC(=O)C1=CC2=CC=CC=C2C=C1,1081.0,2337.0,1861,0f35c2146c21fa6ac372,9.008333333333333,19.475,keep,,,user_confirmed_protocol_2026-08-13
93-08-3,2-Acetonaphthone,0.98,1.12,150.0,DCM,300,5/1,10,2023-08-28_20-28-30.xlsx,Silica-CS 4g,1032.0,2306.0,CC(=O)C1=CC2=CC=CC=C2C=C1,1032.0,2306.0,1862,f31ef9b3b6866c44d606,8.6,19.216666666666665,keep,,,user_confirmed_protocol_2026-08-13
93-08-3,2-Acetonaphthone,0.98,1.12,50.0,DCM,300,10/1,10,2023-08-28_20-51-45.xlsx,Silica-CS 4g,973.0,2671.0,CC(=O)C1=CC2=CC=CC=C2C=C1,973.0,2671.0,1863,594f52943fa688878ad4,8.108333333333333,22.258333333333333,keep,,,user_confirmed_protocol_2026-08-13
93-08-3,2-Acetonaphthone,0.98,1.12,100.0,DCM,300,10/1,10,2023-08-28_20-58-07.xlsx,Silica-CS 4g,1547.0,2968.0,CC(=O)C1=CC2=CC=CC=C2C=C1,1547.0,2968.0,1864,b0cc544ceb575bae4069,12.891666666666667,24.733333333333334,keep,,,user_confirmed_protocol_2026-08-13
93-08-3,2-Acetonaphthone,0.98,1.12,150.0,DCM,300,10/1,10,2023-08-28_21-04-19.xlsx,Silica-CS 4g,1544.0,2894.0,CC(=O)C1=CC2=CC=CC=C2C=C1,1544.0,2894.0,1865,1a382a7d3a13ed7fb28f,12.866666666666667,24.116666666666667,keep,,,user_confirmed_protocol_2026-08-13
93-08-3,2-Acetonaphthone,0.98,1.12,50.0,DCM,300,20/1,10,2023-08-28_21-13-16.xlsx,Silica-CS 4g,2610.0,4319.0,CC(=O)C1=CC2=CC=CC=C2C=C1,2610.0,4319.0,1866,ff9bcaab8e95f60d70bc,21.75,35.99166666666667,keep,,,user_confirmed_protocol_2026-08-13
93-08-3,2-Acetonaphthone,0.98,1.12,100.0,DCM,300,20/1,10,2023-08-28_21-22-13.xlsx,Silica-CS 4g,2439.0,4501.0,CC(=O)C1=CC2=CC=CC=C2C=C1,2439.0,4501.0,1867,b645df00945e594953a6,20.325,37.50833333333333,keep,,,user_confirmed_protocol_2026-08-13
93-08-3,2-Acetonaphthone,0.98,1.12,150.0,DCM,300,20/1,10,2023-08-28_21-31-21.xlsx,Silica-CS 4g,2406.0,4579.0,CC(=O)C1=CC2=CC=CC=C2C=C1,2406.0,4579.0,1868,a15744dbeb99bc224e40,20.05,38.15833333333333,keep,,,user_confirmed_protocol_2026-08-13
93-08-3,2-Acetonaphthone,0.98,1.12,50.0,DCM,300,50/1,10,2023-08-28_21-46-15.xlsx,Silica-CS 4g,4874.0,7864.0,CC(=O)C1=CC2=CC=CC=C2C=C1,4874.0,7864.0,1869,8b9ff1a26d840aaa6a49,40.61666666666667,65.53333333333333,keep,,,user_confirmed_protocol_2026-08-13
93-08-3,2-Acetonaphthone,0.98,1.12,100.0,DCM,300,50/1,10,2023-08-28_22-01-25.xlsx,Silica-CS 4g,4656.0,8159.0,CC(=O)C1=CC2=CC=CC=C2C=C1,4656.0,8159.0,1870,c2334ccf8e6788ac6ca2,38.8,67.99166666666666,keep,,,user_confirmed_protocol_2026-08-13
93-08-3,2-Acetonaphthone,0.98,1.12,150.0,DCM,300,50/1,10,2023-08-28_22-16-24.xlsx,Silica-CS 4g,4457.0,8042.0,CC(=O)C1=CC2=CC=CC=C2C=C1,4457.0,8042.0,1871,4e93e36ab850bab3d594,37.141666666666666,67.01666666666667,keep,,,user_confirmed_protocol_2026-08-13
773-99-9,1-Naphthaleneethanol,0.98,0.99,50.0,DCM,400,0/1,10,2023-08-28_22-37-50.xlsx,Silica-CS 4g,604.0,1142.0,C1=CC=C2C(=C1)C=CC=C2CCO,604.0,1142.0,1872,5910d3761883c7036a58,5.033333333333333,9.516666666666667,keep,,,user_confirmed_protocol_2026-08-13
773-99-9,1-Naphthaleneethanol,0.98,0.99,100.0,DCM,400,0/1,10,2023-08-28_22-41-21.xlsx,Silica-CS 4g,721.0,1269.0,C1=CC=C2C(=C1)C=CC=C2CCO,721.0,1269.0,1873,988724a9391bf1618fda,6.008333333333334,10.575,keep,,,user_confirmed_protocol_2026-08-13
773-99-9,1-Naphthaleneethanol,0.98,0.99,150.0,DCM,400,0/1,10,2023-08-28_22-44-57.xlsx,Silica-CS 4g,698.0,1302.0,C1=CC=C2C(=C1)C=CC=C2CCO,698.0,1302.0,1874,0483db40cbad8db07032,5.816666666666666,10.85,keep,,,user_confirmed_protocol_2026-08-13
773-99-9,1-Naphthaleneethanol,0.98,0.99,50.0,DCM,400,1/1,10,2023-08-28_22-51-43.xlsx,Silica-CS 4g,1261.0,3043.0,C1=CC=C2C(=C1)C=CC=C2CCO,1261.0,3043.0,1875,b1fcf9bf2e03028d2ef8,10.508333333333333,25.358333333333334,keep,,,user_confirmed_protocol_2026-08-13
773-99-9,1-Naphthaleneethanol,0.98,0.99,100.0,DCM,400,1/1,10,2023-08-28_22-59-46.xlsx,Silica-CS 4g,2192.0,3993.0,C1=CC=C2C(=C1)C=CC=C2CCO,2192.0,3993.0,1876,2b10c90b32f970e4b4c8,18.266666666666666,33.275,keep,,,user_confirmed_protocol_2026-08-13
773-99-9,1-Naphthaleneethanol,0.98,0.99,150.0,DCM,400,1/1,10,2023-08-28_23-07-59.xlsx,Silica-CS 4g,2013.0,4091.0,C1=CC=C2C(=C1)C=CC=C2CCO,2013.0,4091.0,1877,1aceeb0ee0419209d1c7,16.775,34.09166666666667,keep,,,user_confirmed_protocol_2026-08-13
773-99-9,1-Naphthaleneethanol,0.98,0.99,100.0,DCM,400,2/1,10,2023-08-29_00-10-28.xlsx,Silica-CS 4g,3315.0,6179.0,C1=CC=C2C(=C1)C=CC=C2CCO,3315.0,6179.0,1878,c973d4c257be9ef08216,27.625,51.49166666666667,keep,,,user_confirmed_protocol_2026-08-13
773-99-9,1-Naphthaleneethanol,0.98,0.99,150.0,DCM,400,2/1,10,2023-08-29_00-22-13.xlsx,Silica-CS 4g,3127.0,6118.0,C1=CC=C2C(=C1)C=CC=C2CCO,3127.0,6118.0,1879,91b6bda771851a5c78ac,26.058333333333334,50.983333333333334,keep,,,user_confirmed_protocol_2026-08-13
773-99-9,1-Naphthaleneethanol,0.98,0.99,50.0,DCM,400,5/1,10,2023-08-29_09-38-00.xlsx,Silica-CS 4g,6542.0,10766.0,C1=CC=C2C(=C1)C=CC=C2CCO,6542.0,10766.0,1880,7954bf73f74c7fbcecb2,54.516666666666666,89.71666666666667,keep,,,user_confirmed_protocol_2026-08-13
773-99-9,1-Naphthaleneethanol,0.98,0.99,100.0,DCM,400,5/1,10,2023-08-29_09-59-21.xlsx,Silica-CS 4g,6172.0,11805.0,C1=CC=C2C(=C1)C=CC=C2CCO,6172.0,11805.0,1881,48853fd78c77153b963a,51.43333333333333,98.375,keep,,,user_confirmed_protocol_2026-08-13
773-99-9,1-Naphthaleneethanol,0.98,0.99,150.0,DCM,400,5/1,10,2023-08-29_10-21-18.xlsx,Silica-CS 4g,6086.0,12114.0,C1=CC=C2C(=C1)C=CC=C2CCO,6086.0,12114.0,1882,e8f592c469b2f3c136d8,50.71666666666667,100.95,keep,,,user_confirmed_protocol_2026-08-13
589-18-4,4-Methylbenzyl alcohol,0.9878,0.98,50.0,DCM,300,0/1,10,2023-08-29_11-17-27.xlsx,Silica-CS 4g,620.0,975.0,CC1=CC=C(C=C1)CO,620.0,975.0,1883,723a7255bbbef8dcad76,5.166666666666667,8.125,keep,,,user_confirmed_protocol_2026-08-13
